Frame, Time (ms), Delta (ms) , Memory (mb)
  270,3006.568,11.171,6762
  271,3017.708,11.140,6762
  272,3028.514,10.806,6762
  273,3039.878,11.364,6762
  274,3050.844,10.966,6762
  275,3062.109,11.265,6762
  276,3073.066,10.957,6762
  277,3084.308,11.242,6762
  278,3095.198,10.890,6762
  279,3106.572,11.374,6762
  280,3117.541,10.969,6762
  281,3128.634,11.093,6761
  282,3139.643,11.009,6761
  283,3150.765,11.122,6761
  284,3161.809,11.044,6761
  285,3173.147,11.338,6761
  286,3184.069,10.922,6761
  287,3195.181,11.112,6761
  288,3206.240,11.059,6761
  289,3217.780,11.540,6761
  290,3228.884,11.104,6761
  291,3240.347,11.463,6761
  292,3251.614,11.267,6761
  293,3262.556,10.942,6761
  294,3273.485,10.929,6761
  295,3284.831,11.346,6761
  296,3296.276,11.445,6761
  297,3307.201,10.925,6761
  298,3318.601,11.400,6761
  299,3329.966,11.365,6761
  300,3341.100,11.134,6761
  301,3352.246,11.146,6761
  302,3363.620,11.374,6761
  303,3374.706,11.086,6761
  304,3385.721,11.015,6761
  305,3396.942,11.221,6761
  306,3408.094,11.152,6761
  307,3419.524,11.430,6761
  308,3430.600,11.076,6761
  309,3441.818,11.218,6761
  310,3452.956,11.138,6761
  311,3464.237,11.281,6761
  312,3475.246,11.009,6760
  313,3486.833,11.587,6760
  314,3497.727,10.894,6760
  315,3509.016,11.289,6760
  316,3520.020,11.004,6760
  317,3531.353,11.333,6760
  318,3542.703,11.350,6760
  319,3553.739,11.036,6758
  320,3564.789,11.050,6758
  321,3575.855,11.066,6758
  322,3587.152,11.297,6758
  323,3598.142,10.990,6758
  324,3609.610,11.468,6758
  325,3620.538,10.928,6758
  326,3631.565,11.027,6758
  327,3642.673,11.108,6758
  328,3653.653,10.980,6758
  329,3665.148,11.495,6758
  330,3676.096,10.948,6758
  331,3687.118,11.022,6758
  332,3698.169,11.051,6758
  333,3708.977,10.808,6758
  334,3720.404,11.427,6758
  335,3731.766,11.362,6758
  336,3742.924,11.158,6758
  337,3753.969,11.045,6758
  338,3764.973,11.004,6758
  339,3776.108,11.135,6758
  340,3787.120,11.012,6758
  341,3798.466,11.346,6758
  342,3809.596,11.130,6758
  343,3820.531,10.935,6758
  344,3831.664,11.133,6758
  345,3842.616,10.952,6758
  346,3853.990,11.374,6758
  347,3864.864,10.874,6758
  348,3876.230,11.366,6758
  349,3887.512,11.282,6758
  350,3898.597,11.085,6758
  351,3909.501,10.904,6758
  352,3921.039,11.538,6758
  353,3932.045,11.006,6758
  354,3943.038,10.993,6758
  355,3954.256,11.218,6758
  356,3965.237,10.981,6758
  357,3976.117,10.880,6758
  358,3987.343,11.226,6758
  359,3998.376,11.033,6758
  360,4009.320,10.944,6758
  361,4020.339,11.019,6758
  362,4031.462,11.123,6758
  363,4042.663,11.201,6758
  364,4053.669,11.006,6758
  365,4064.508,10.839,6758
  366,4075.535,11.027,6758
  367,4086.705,11.170,6758
  368,4097.697,10.992,6758
  369,4108.995,11.298,6758
  370,4120.007,11.012,6758
  371,4130.952,10.945,6758
  372,4141.924,10.972,6758
  373,4152.949,11.025,6758
  374,4163.590,10.641,6758
  375,4174.951,11.361,6758
  376,4185.633,10.682,6758
  377,4196.499,10.866,6758
  378,4207.313,10.814,6758
  379,4218.576,11.263,6758
  380,4229.342,10.766,6758
  381,4240.620,11.278,6758
  382,4251.517,10.897,6758
  383,4262.483,10.966,6758
  384,4273.365,10.882,6758
  385,4284.208,10.843,6758
  386,4295.411,11.203,6758
  387,4306.379,10.968,6758
  388,4317.275,10.896,6758
  389,4328.118,10.843,6758
  390,4338.729,10.611,6758
  391,4349.708,10.979,6758
  392,4360.922,11.214,6758
  393,4371.809,10.887,6758
  394,4382.480,10.671,6758
  395,4393.606,11.126,6758
  396,4404.232,10.626,6758
  397,4415.443,11.211,6758
  398,4426.377,10.934,6758
  399,4437.194,10.817,6758
  400,4448.069,10.875,6758
  401,4458.977,10.908,6758
  402,4469.876,10.899,6758
  403,4480.963,11.087,6758
  404,4491.797,10.834,6758
  405,4502.562,10.765,6758
  406,4513.352,10.790,6758
  407,4524.237,10.885,6758
  408,4535.134,10.897,6758
  409,4546.244,11.110,6758
  410,4557.078,10.834,6758
  411,4567.941,10.863,6758
  412,4578.763,10.822,6758
  413,4589.548,10.785,6758
  414,4600.378,10.830,6757
  415,4611.483,11.105,6757
  416,4622.334,10.851,6757
  417,4633.204,10.870,6757
  418,4644.043,10.839,6757
  419,4654.910,10.867,6757
  420,4666.136,11.226,6757
  421,4676.974,10.838,6757
  422,4687.671,10.697,6757
  423,4698.512,10.841,6757
  424,4709.119,10.607,6757
  425,4720.509,11.390,6757
  426,4731.567,11.058,6757
  427,4742.311,10.744,6757
  428,4753.208,10.897,6757
  429,4763.957,10.749,6757
  430,4774.863,10.906,6757
  431,4785.645,10.782,6757
  432,4796.813,11.168,6757
  433,4807.587,10.774,6757
  434,4818.406,10.819,6757
  435,4829.346,10.940,6757
  436,4840.187,10.841,6755
  437,4851.385,11.198,6755
  438,4862.184,10.799,6755
  439,4873.044,10.860,6755
  440,4883.932,10.888,6755
  441,4894.812,10.880,6755
  442,4905.945,11.133,6755
  443,4917.249,11.304,6755
  444,4928.828,11.579,6755
  445,4939.979,11.151,6755
  446,4950.880,10.901,6755
  447,4961.754,10.874,6755
  448,4972.444,10.690,6755
  449,4983.880,11.436,6755
  450,4994.620,10.740,6755
  451,5005.475,10.855,6755
  452,5016.423,10.948,6755
  453,5027.272,10.849,6755
  454,5038.277,11.005,6755
  455,5049.271,10.994,6755
  456,5060.071,10.800,6755
  457,5070.902,10.831,6757
  458,5081.985,11.083,6757
  459,5093.648,11.663,6757
  460,5104.717,11.069,6755
  461,5115.595,10.878,6755
  462,5126.470,10.875,6755
  463,5137.215,10.745,6755
  464,5148.229,11.014,6755
  465,5158.939,10.710,6755
  466,5170.132,11.193,6755
  467,5181.261,11.129,6755
  468,5192.243,10.982,6755
  469,5203.317,11.074,6755
  470,5214.433,11.116,6755
  471,5225.366,10.933,6754
  472,5236.338,10.972,6754
  473,5247.202,10.864,6754
  474,5258.079,10.877,6754
  475,5268.847,10.768,6754
  476,5279.546,10.699,6754
  477,5291.319,11.773,6754
  478,5301.712,10.393,6754
  479,5312.477,10.765,6754
  480,5323.150,10.673,6754
  481,5333.954,10.804,6754
  482,5344.863,10.909,6754
  483,5356.002,11.139,6754
  484,5366.685,10.683,6754
  485,5377.763,11.078,6754
  486,5388.477,10.714,6754
  487,5399.174,10.697,6754
  488,5409.948,10.774,6754
  489,5420.995,11.047,6754
  490,5431.858,10.863,6754
  491,5442.565,10.707,6754
  492,5453.313,10.748,6754
  493,5464.027,10.714,6754
  494,5475.197,11.170,6754
  495,5486.297,11.100,6754
  496,5496.976,10.679,6754
  497,5508.050,11.074,6754
  498,5518.842,10.792,6754
  499,5529.591,10.749,6754
  500,5540.739,11.148,6754
  501,5551.496,10.757,6754
  502,5562.257,10.761,6754
  503,5573.007,10.750,6754
  504,5583.931,10.924,6754
  505,5594.766,10.835,6754
  506,5605.839,11.073,6754
  507,5616.690,10.851,6754
  508,5627.436,10.746,6754
  509,5638.239,10.803,6754
  510,5648.971,10.732,6754
  511,5659.781,10.810,6754
  512,5670.967,11.186,6754
  513,5681.629,10.662,6754
  514,5692.352,10.723,6754
  515,5703.181,10.829,6754
  516,5714.253,11.072,6754
  517,5725.069,10.816,6754
  518,5736.159,11.090,6754
  519,5747.038,10.879,6754
  520,5757.780,10.742,6754
  521,5768.501,10.721,6754
  522,5779.359,10.858,6754
  523,5790.115,10.756,6754
  524,5801.179,11.064,6754
  525,5812.039,10.860,6754
  526,5822.883,10.844,6754
  527,5833.542,10.658,6754
  528,5844.316,10.775,6754
  529,5855.409,11.093,6754
  530,5866.174,10.765,6754
  531,5876.870,10.696,6754
  532,5887.799,10.929,6754
  533,5898.477,10.678,6754
  534,5909.446,10.969,6754
  535,5920.469,11.023,6754
  536,5931.331,10.862,6754
  537,5942.234,10.903,6754
  538,5953.063,10.828,6754
  539,5963.920,10.858,6754
  540,5974.822,10.902,6754
  541,5985.898,11.076,6754
  542,5996.762,10.864,6754
  543,6007.666,10.903,6754
  544,6018.386,10.721,6754
  545,6029.149,10.763,6754
  546,6040.182,11.033,6754
  547,6051.006,10.824,6754
  548,6061.683,10.677,6754
  549,6072.392,10.709,6754
  550,6083.146,10.754,6754
  551,6094.027,10.881,6754
  552,6105.158,11.131,6754
  553,6115.857,10.699,6754
  554,6126.456,10.599,6754
  555,6137.339,10.883,6754
  556,6148.036,10.697,6754
  557,6158.792,10.755,6754
  558,6169.983,11.192,6754
  559,6180.979,10.995,6754
  560,6191.762,10.784,6754
  561,6202.500,10.737,6754
  562,6213.431,10.932,6754
  563,6224.425,10.994,6754
  564,6235.164,10.739,6754
  565,6246.100,10.936,6754
  566,6256.674,10.574,6754
  567,6267.617,10.943,6754
  568,6278.266,10.649,6754
  569,6289.067,10.801,6754
  570,6300.101,11.034,6754
  571,6311.260,11.159,6754
  572,6321.632,10.372,6754
  573,6332.345,10.713,6754
  574,6343.147,10.802,6754
  575,6354.134,10.987,6754
  576,6364.841,10.707,6754
  577,6375.605,10.764,6754
  578,6386.390,10.785,6754
  579,6397.205,10.815,6754
  580,6407.779,10.574,6754
  581,6418.941,11.162,6754
  582,6429.542,10.600,6754
  583,6440.250,10.708,6754
  584,6451.031,10.782,6754
  585,6461.675,10.644,6754
  586,6472.298,10.623,6754
  587,6483.381,11.083,6754
  588,6494.125,10.743,6754
  589,6504.833,10.709,6754
  590,6515.937,11.103,6754
  591,6526.965,11.029,6754
  592,6537.927,10.962,6754
  593,6548.635,10.708,6754
  594,6559.353,10.717,6754
  595,6570.031,10.679,6754
  596,6580.728,10.696,6754
  597,6591.390,10.663,6754
  598,6602.369,10.979,6754
  599,6613.090,10.721,6754
  600,6623.801,10.711,6754
  601,6634.379,10.578,6754
  602,6645.044,10.665,6754
  603,6655.911,10.867,6754
  604,6666.741,10.830,6754
  605,6677.702,10.961,6754
  606,6688.135,10.433,6754
  607,6698.781,10.646,6754
  608,6709.702,10.921,6754
  609,6720.441,10.739,6754
  610,6731.217,10.776,6754
  611,6741.952,10.735,6754
  612,6752.742,10.790,6754
  613,6763.131,10.389,6754
  614,6773.825,10.694,6754
  615,6784.439,10.614,6753
  616,6795.501,11.062,6753
  617,6806.146,10.645,6753
  618,6816.773,10.627,6753
  619,6827.605,10.832,6753
  620,6838.235,10.630,6753
  621,6848.917,10.682,6753
  622,6860.103,11.185,6753
  623,6870.783,10.681,6753
  624,6881.244,10.461,6753
  625,6891.887,10.643,6753
  626,6902.560,10.672,6753
  627,6913.429,10.870,6753
  628,6924.202,10.773,6753
  629,6934.803,10.601,6753
  630,6945.318,10.515,6753
  631,6956.107,10.789,6753
  632,6966.838,10.731,6753
  633,6977.642,10.804,6753
  634,6988.136,10.494,6753
  635,6998.875,10.739,6753
  636,7009.522,10.647,6753
  637,7020.248,10.725,6753
  638,7030.745,10.498,6753
  639,7041.689,10.944,6753
  640,7052.257,10.568,6753
  641,7063.254,10.997,6753
  642,7074.157,10.903,6753
  643,7084.678,10.521,6753
  644,7095.159,10.481,6753
  645,7106.176,11.017,6753
  646,7116.742,10.566,6753
  647,7127.304,10.562,6753
  648,7137.909,10.605,6753
  649,7148.347,10.438,6753
  650,7158.998,10.650,6753
  651,7169.944,10.947,6753
  652,7180.416,10.471,6753
  653,7190.984,10.569,6753
  654,7201.712,10.728,6755
  655,7212.691,10.979,6755
  656,7223.280,10.589,6755
  657,7234.192,10.912,6755
  658,7244.836,10.644,6755
  659,7255.405,10.569,6755
  660,7266.015,10.610,6755
  661,7276.510,10.495,6755
  662,7287.072,10.562,6755
  663,7297.844,10.772,6755
  664,7308.307,10.463,6755
  665,7318.943,10.636,6755
  666,7329.404,10.461,6755
  667,7340.026,10.622,6755
  668,7350.467,10.441,6755
  669,7361.271,10.803,6755
  670,7371.885,10.615,6755
  671,7382.270,10.384,6755
  672,7392.893,10.623,6755
  673,7403.442,10.550,6755
  674,7413.696,10.254,6755
  675,7424.576,10.880,6755
  676,7435.067,10.491,6755
  677,7445.609,10.542,6755
  678,7456.156,10.547,6755
  679,7466.575,10.419,6755
  680,7477.333,10.758,6755
  681,7488.071,10.738,6755
  682,7498.524,10.453,6755
  683,7508.931,10.407,6755
  684,7519.416,10.484,6755
  685,7529.908,10.493,6755
  686,7540.731,10.823,6755
  687,7551.193,10.462,6755
  688,7561.688,10.495,6755
  689,7572.184,10.495,6755
  690,7582.696,10.513,6755
  691,7593.139,10.443,6755
  692,7603.634,10.495,6755
  693,7614.446,10.812,6755
  694,7624.915,10.468,6755
  695,7635.284,10.370,6755
  696,7645.772,10.488,6755
  697,7656.388,10.616,6755
  698,7667.201,10.813,6755
  699,7677.618,10.417,6755
  700,7688.024,10.406,6755
  701,7698.450,10.426,6755
  702,7708.937,10.486,6755
  703,7719.697,10.761,6755
  704,7730.460,10.763,6755
  705,7741.026,10.566,6755
  706,7751.362,10.336,6755
  707,7762.025,10.663,6755
  708,7772.411,10.386,6755
  709,7782.936,10.524,6755
  710,7793.564,10.629,6755
  711,7804.225,10.660,6755
  712,7814.482,10.258,6755
  713,7825.177,10.695,6755
  714,7835.657,10.480,6755
  715,7846.052,10.395,6755
  716,7856.945,10.893,6755
  717,7867.480,10.535,6755
  718,7877.966,10.486,6756
  719,7888.488,10.522,6756
  720,7899.013,10.525,6756
  721,7909.615,10.602,6756
  722,7920.361,10.746,6757
  723,7930.963,10.602,6758
  724,7941.378,10.415,6758
  725,7951.967,10.589,6758
  726,7962.361,10.394,6758
  727,7973.082,10.720,6758
  728,7983.673,10.592,6758
  729,7994.216,10.543,6758
  730,8004.613,10.397,6758
  731,8015.319,10.706,6758
  732,8025.741,10.422,6758
  733,8036.192,10.451,6758
  734,8046.941,10.749,6758
  735,8057.662,10.720,6758
  736,8068.062,10.400,6758
  737,8078.526,10.465,6758
  738,8088.923,10.397,6758
  739,8099.937,11.013,6758
  740,8110.743,10.807,6758
  741,8121.234,10.491,6758
  742,8131.637,10.403,6758
  743,8142.160,10.523,6758
  744,8152.472,10.312,6758
  745,8163.145,10.672,6758
  746,8173.771,10.627,6758
  747,8184.298,10.527,6758
  748,8194.709,10.411,6758
  749,8205.155,10.446,6758
  750,8215.905,10.750,6758
  751,8226.400,10.495,6758
  752,8237.322,10.922,6758
  753,8247.724,10.401,6758
  754,8258.155,10.432,6758
  755,8268.587,10.432,6758
  756,8278.989,10.402,6758
  757,8289.762,10.772,6758
  758,8300.138,10.376,6758
  759,8310.612,10.475,6758
  760,8321.020,10.407,6758
  761,8331.452,10.433,6758
  762,8342.058,10.605,6758
  763,8352.672,10.614,6758
  764,8363.073,10.402,6758
  765,8373.564,10.491,6758
  766,8383.968,10.403,6758
  767,8394.438,10.470,6758
  768,8404.943,10.506,6758
  769,8415.524,10.581,6758
  770,8426.062,10.537,6758
  771,8436.485,10.424,6758
  772,8446.890,10.404,6758
  773,8457.298,10.408,6758
  774,8467.603,10.305,6758
  775,8478.464,10.861,6758
  776,8488.869,10.406,6758
  777,8499.295,10.426,6758
  778,8509.553,10.257,6758
  779,8520.189,10.637,6758
  780,8530.345,10.155,6758
  781,8541.168,10.824,6758
  782,8551.623,10.455,6758
  783,8561.927,10.303,6758
  784,8572.360,10.434,6758
  785,8582.788,10.428,6758
  786,8593.241,10.453,6757
  787,8604.079,10.838,6757
  788,8614.345,10.265,6757
  789,8624.747,10.403,6757
  790,8635.175,10.427,6757
  791,8645.946,10.772,6757
  792,8656.688,10.741,6757
  793,8667.352,10.664,6757
  794,8677.729,10.377,6757
  795,8688.162,10.434,6757
  796,8698.564,10.402,6757
  797,8709.097,10.532,6757
  798,8719.874,10.778,6757
  799,8730.150,10.276,6757
  800,8740.547,10.396,6757
  801,8751.257,10.710,6757
  802,8761.628,10.372,6757
  803,8772.177,10.548,6757
  804,8782.475,10.298,6757
  805,8793.051,10.576,6757
  806,8803.799,10.748,6757
  807,8814.280,10.482,6757
  808,8824.564,10.284,6757
  809,8835.054,10.489,6757
  810,8845.384,10.330,6757
  811,8856.164,10.781,6757
  812,8866.560,10.395,6757
  813,8876.921,10.361,6757
  814,8887.280,10.360,6757
  815,8897.789,10.509,6757
  816,8908.547,10.757,6757
  817,8919.326,10.780,6757
  818,8929.741,10.415,6757
  819,8940.143,10.401,6757
  820,8950.529,10.387,6757
  821,8961.059,10.529,6757
  822,8971.348,10.289,6757
  823,8982.109,10.762,6757
  824,8992.469,10.359,6757
  825,9002.950,10.482,6757
  826,9013.351,10.400,6757
  827,9023.788,10.438,6757
  828,9034.084,10.296,6757
  829,9044.905,10.821,6757
  830,9055.345,10.439,6757
  831,9065.794,10.450,6757
  832,9076.197,10.403,6757
  833,9086.776,10.579,6757
  834,9097.088,10.311,6757
  835,9107.736,10.649,6757
  836,9117.955,10.219,6757
  837,9128.542,10.587,6757
  838,9138.975,10.432,6757
  839,9149.489,10.515,6757
  840,9159.759,10.269,6757
  841,9170.756,10.997,6757
  842,9180.962,10.206,6757
  843,9191.434,10.472,6757
  844,9201.861,10.428,6757
  845,9212.668,10.807,6757
  846,9222.951,10.283,6757
  847,9233.888,10.936,6757
  848,9244.247,10.360,6757
  849,9254.754,10.506,6757
  850,9265.233,10.480,6757
  851,9275.730,10.497,6757
  852,9286.210,10.480,6757
  853,9297.051,10.840,6757
  854,9307.468,10.417,6757
  855,9317.920,10.452,6757
  856,9328.514,10.594,6757
  857,9338.901,10.388,6757
  858,9349.280,10.379,6757
  859,9360.176,10.895,6757
  860,9370.533,10.358,6757
  861,9381.088,10.554,6757
  862,9391.590,10.502,6757
  863,9402.094,10.504,6757
  864,9412.608,10.515,6757
  865,9423.286,10.678,6757
  866,9434.000,10.714,6757
  867,9444.447,10.447,6757
  868,9454.725,10.277,6757
  869,9465.424,10.699,6757
  870,9475.891,10.467,6757
  871,9486.684,10.793,6757
  872,9497.199,10.516,6757
  873,9507.683,10.483,6757
  874,9518.132,10.449,6757
  875,9528.698,10.567,6757
  876,9539.573,10.875,6757
  877,9550.016,10.442,6757
  878,9560.380,10.364,6757
  879,9571.097,10.717,6757
  880,9581.393,10.296,6757
  881,9592.048,10.655,6757
  882,9602.524,10.477,6757
  883,9613.304,10.779,6757
  884,9623.798,10.494,6757
  885,9634.266,10.468,6757
  886,9644.722,10.456,6757
  887,9655.227,10.505,6757
  888,9666.082,10.856,6757
  889,9677.027,10.945,6757
  890,9687.776,10.749,6757
  891,9698.323,10.547,6757
  892,9708.985,10.662,6757
  893,9719.729,10.743,6757
  894,9730.500,10.772,6757
  895,9741.149,10.649,6757
  896,9751.839,10.689,6757
  897,9762.113,10.275,6757
  898,9772.485,10.372,6757
  899,9783.037,10.552,6757
  900,9793.669,10.631,6757
  901,9804.322,10.654,6757
  902,9814.886,10.563,6757
  903,9825.366,10.481,6757
  904,9835.972,10.605,6757
  905,9846.337,10.365,6757
  906,9857.160,10.824,6757
  907,9867.634,10.473,6757
  908,9878.189,10.556,6757
  909,9888.641,10.451,6757
  910,9899.499,10.859,6757
  911,9909.854,10.355,6757
  912,9920.813,10.959,6757
  913,9931.463,10.649,6757
  914,9941.937,10.474,6757
  915,9952.463,10.526,6757
  916,9962.987,10.525,6757
  917,9973.379,10.391,6757
  918,9984.258,10.879,6757
  919,9994.814,10.557,6757
  920,10005.307,10.492,6757
  921,10015.798,10.491,6757
  922,10026.319,10.522,6757
  923,10036.884,10.564,6757
  924,10047.591,10.707,6757
  925,10058.236,10.646,6759
  926,10068.710,10.473,6759
  927,10079.865,11.156,6761
  928,10090.722,10.856,6761
  929,10101.397,10.676,6761
  930,10111.933,10.535,6761
  931,10122.402,10.470,6761
  932,10132.906,10.504,6761
  933,10143.466,10.559,6761
  934,10153.861,10.396,6761
  935,10164.808,10.946,6761
