Frame, Time (ms), Delta (ms) , Memory (mb)
  441,6633.921,14.349,7619
  442,6648.642,14.721,7619
  443,6662.991,14.349,7619
  444,6677.452,14.461,7619
  445,6692.110,14.658,7619
  446,6706.750,14.640,7619
  447,6721.417,14.667,7619
  448,6736.110,14.693,7619
  449,6750.631,14.521,7619
  450,6765.024,14.393,7619
  451,6779.550,14.526,7619
  452,6794.063,14.512,7619
  453,6808.954,14.892,7619
  454,6823.375,14.420,7619
  455,6838.486,15.112,7619
  456,6852.820,14.334,7619
  457,6867.468,14.648,7619
  458,6882.006,14.538,7619
  459,6896.554,14.548,7619
  460,6910.965,14.411,7619
  461,6925.498,14.532,7619
  462,6940.385,14.888,7619
  463,6955.047,14.662,7619
  464,6969.478,14.430,7619
  465,6984.230,14.753,7619
  466,6998.583,14.353,7619
  467,7013.145,14.561,7619
  468,7027.461,14.317,7619
  469,7042.193,14.732,7619
  470,7056.810,14.616,7619
  471,7071.082,14.272,7619
  472,7085.727,14.645,7619
  473,7099.983,14.257,7619
  474,7114.429,14.446,7619
  475,7128.784,14.355,7619
  476,7143.292,14.507,7619
  477,7157.752,14.461,7619
  478,7172.386,14.634,7619
  479,7186.796,14.410,7619
  480,7201.170,14.374,7619
  481,7215.461,14.291,7619
  482,7229.814,14.353,7619
  483,7244.402,14.588,7619
  484,7258.928,14.526,7619
  485,7273.572,14.644,7619
  486,7287.801,14.229,7619
  487,7302.072,14.271,7619
  488,7316.353,14.280,7619
  489,7330.668,14.316,7619
  490,7345.094,14.426,7618
  491,7359.244,14.150,7618
  492,7373.827,14.583,7618
  493,7388.624,14.796,7618
  494,7402.708,14.085,7618
  495,7417.010,14.302,7618
  496,7431.309,14.298,7618
  497,7445.736,14.428,7618
  498,7459.923,14.187,7618
  499,7474.630,14.707,7618
  500,7489.285,14.655,7618
  501,7503.582,14.296,7618
  502,7517.862,14.281,7618
  503,7532.031,14.169,7618
  504,7546.150,14.119,7618
  505,7560.819,14.669,7619
  506,7575.143,14.323,7619
  507,7589.484,14.342,7619
  508,7604.049,14.565,7619
  509,7618.403,14.354,7619
  510,7632.709,14.306,7619
  511,7646.926,14.217,7619
  512,7661.272,14.346,7619
  513,7675.631,14.359,7619
  514,7689.774,14.143,7619
  515,7704.275,14.501,7619
  516,7718.750,14.475,7620
  517,7733.023,14.273,7620
  518,7747.352,14.328,7620
  519,7761.717,14.366,7620
  520,7775.837,14.120,7620
  521,7790.117,14.280,7620
  522,7804.462,14.345,7620
  523,7818.911,14.449,7620
  524,7833.185,14.273,7620
  525,7847.554,14.370,7620
  526,7861.827,14.273,7620
  527,7876.072,14.245,7620
  528,7890.381,14.309,7620
  529,7904.716,14.335,7620
  530,7919.200,14.484,7620
  531,7934.010,14.810,7620
  532,7948.380,14.370,7620
  533,7962.753,14.373,7620
  534,7977.573,14.820,7620
  535,7992.249,14.675,7620
  536,8006.480,14.232,7621
  537,8020.844,14.364,7621
  538,8035.261,14.417,7621
  539,8049.794,14.533,7621
  540,8063.998,14.203,7621
  541,8078.456,14.458,7621
  542,8092.685,14.229,7621
  543,8107.027,14.343,7621
  544,8121.340,14.313,7621
  545,8136.011,14.671,7621
  546,8150.637,14.626,7621
  547,8165.073,14.436,7621
  548,8179.281,14.208,7621
  549,8193.757,14.475,7621
  550,8207.818,14.062,7621
  551,8222.332,14.514,7621
  552,8236.730,14.398,7621
  553,8251.048,14.317,7621
  554,8265.531,14.484,7621
  555,8279.856,14.325,7621
  556,8294.020,14.163,7621
  557,8308.280,14.261,7621
  558,8322.475,14.194,7621
  559,8336.732,14.258,7621
  560,8351.142,14.409,7621
  561,8365.506,14.364,7621
  562,8380.035,14.530,7621
  563,8394.185,14.149,7621
  564,8408.632,14.447,7621
  565,8422.958,14.327,7621
  566,8437.172,14.213,7621
  567,8451.416,14.245,7621
  568,8465.887,14.470,7621
  569,8480.348,14.461,7621
  570,8494.613,14.266,7621
  571,8509.002,14.389,7621
  572,8523.438,14.435,7621
  573,8538.054,14.616,7621
  574,8552.104,14.050,7621
  575,8566.676,14.572,7621
  576,8580.826,14.151,7621
  577,8595.445,14.619,7621
  578,8609.714,14.268,7621
  579,8624.026,14.313,7621
  580,8637.968,13.941,7621
  581,8652.274,14.307,7621
  582,8666.478,14.203,7621
  583,8680.757,14.279,7621
  584,8695.272,14.516,7621
  585,8709.497,14.225,7621
  586,8723.608,14.111,7621
  587,8737.889,14.280,7621
  588,8751.951,14.063,7621
  589,8766.237,14.286,7621
  590,8780.798,14.560,7621
  591,8795.350,14.552,7621
  592,8809.963,14.613,7621
  593,8824.277,14.315,7621
  594,8838.467,14.189,7621
  595,8852.788,14.322,7622
  596,8866.869,14.081,7622
  597,8881.126,14.257,7622
  598,8895.406,14.280,7622
  599,8909.698,14.292,7622
  600,8924.053,14.354,7622
  601,8938.564,14.512,7622
  602,8952.768,14.203,7622
  603,8967.186,14.418,7622
  604,8981.829,14.644,7622
  605,8996.447,14.618,7622
  606,9011.040,14.593,7622
  607,9025.659,14.619,7622
  608,9039.644,13.984,7622
  609,9053.949,14.306,7622
  610,9068.075,14.126,7622
  611,9082.308,14.232,7622
  612,9096.564,14.257,7622
  613,9110.946,14.382,7622
  614,9125.125,14.179,7622
  615,9139.723,14.597,7622
  616,9154.167,14.445,7622
  617,9168.499,14.332,7622
  618,9182.892,14.392,7622
  619,9197.242,14.351,7622
  620,9211.642,14.399,7622
  621,9226.333,14.692,7622
  622,9240.835,14.502,7622
  623,9255.254,14.418,7622
  624,9269.489,14.236,7622
  625,9283.909,14.420,7622
  626,9298.313,14.403,7622
  627,9312.642,14.329,7622
  628,9327.059,14.417,7622
  629,9341.533,14.475,7622
  630,9356.219,14.685,7622
  631,9370.670,14.451,7622
  632,9385.035,14.366,7622
  633,9399.358,14.323,7622
  634,9413.777,14.419,7622
  635,9428.226,14.448,7622
  636,9443.192,14.967,7622
  637,9457.455,14.263,7622
  638,9472.111,14.656,7622
  639,9486.926,14.814,7622
  640,9501.218,14.292,7622
  641,9515.707,14.490,7622
  642,9530.107,14.400,7622
  643,9544.780,14.673,7622
  644,9559.384,14.603,7622
  645,9574.248,14.865,7622
  646,9588.882,14.633,7622
  647,9603.231,14.350,7622
  648,9617.731,14.500,7622
  649,9632.319,14.588,7622
  650,9646.814,14.495,7622
  651,9661.302,14.487,7622
  652,9676.041,14.740,7622
  653,9690.538,14.497,7622
  654,9704.871,14.333,7622
  655,9719.409,14.538,7622
  656,9733.951,14.542,7622
  657,9748.327,14.376,7622
  658,9762.764,14.436,7622
  659,9777.424,14.660,7622
  660,9792.159,14.736,7622
  661,9806.570,14.411,7622
  662,9821.033,14.463,7622
  663,9835.569,14.536,7622
  664,9850.023,14.454,7622
  665,9864.472,14.448,7622
  666,9878.981,14.510,7622
  667,9893.901,14.920,7622
  668,9908.529,14.628,7623
  669,9922.979,14.449,7623
  670,9937.287,14.309,7623
  671,9951.914,14.627,7623
  672,9966.317,14.403,7623
  673,9981.378,15.060,7623
  674,9996.163,14.786,7623
  675,10011.080,14.917,7623
  676,10025.578,14.498,7623
  677,10040.237,14.659,7623
  678,10054.772,14.535,7623
  679,10069.359,14.587,7625
  680,10083.799,14.439,7625
  681,10099.255,15.456,7625
  682,10114.050,14.795,7625
  683,10128.711,14.661,7625
  684,10143.104,14.393,7625
  685,10157.591,14.487,7625
  686,10172.036,14.446,7625
  687,10186.617,14.581,7625
  688,10200.982,14.365,7625
  689,10215.741,14.759,7627
  690,10231.098,15.356,7627
  691,10245.888,14.790,7627
  692,10260.439,14.552,7627
  693,10275.178,14.738,7627
  694,10289.531,14.354,7627
  695,10304.210,14.678,7627
  696,10318.795,14.585,7627
  697,10333.942,15.148,7628
  698,10348.985,15.043,7628
  699,10363.787,14.802,7628
  700,10378.328,14.541,7628
  701,10393.183,14.854,7628
  702,10407.847,14.664,7628
  703,10422.458,14.612,7628
  704,10437.227,14.768,7628
  705,10452.263,15.036,7628
  706,10467.149,14.887,7628
  707,10482.070,14.921,7628
  708,10496.781,14.711,7628
  709,10511.668,14.886,7628
  710,10526.275,14.608,7628
  711,10541.381,15.105,7630
  712,10556.534,15.154,7630
  713,10571.608,15.074,7630
  714,10586.317,14.709,7630
  715,10601.260,14.942,7630
  716,10615.899,14.640,7630
  717,10630.413,14.514,7630
  718,10645.192,14.779,7630
  719,10659.876,14.683,7630
  720,10675.225,15.349,7630
  721,10690.021,14.797,7630
  722,10704.765,14.743,7630
  723,10719.745,14.981,7630
  724,10734.466,14.720,7630
  725,10749.463,14.997,7630
  726,10764.493,15.031,7630
  727,10779.729,15.236,7630
  728,10794.441,14.712,7630
  729,10809.397,14.956,7630
  730,10824.000,14.602,7630
  731,10838.820,14.821,7630
  732,10853.558,14.737,7630
  733,10868.502,14.944,7630
  734,10883.473,14.971,7630
  735,10898.568,15.096,7630
  736,10913.406,14.838,7630
  737,10928.327,14.921,7630
  738,10942.964,14.636,7630
  739,10957.963,14.999,7630
  740,10972.689,14.727,7630
  741,10987.959,15.269,7630
  742,11003.135,15.176,7630
  743,11018.231,15.097,7630
  744,11032.903,14.672,7630
  745,11047.683,14.779,7630
  746,11062.503,14.820,7630
  747,11077.510,15.007,7630
  748,11092.483,14.974,7630
  749,11107.890,15.406,7630
  750,11122.655,14.766,7630
  751,11138.250,15.594,7630
  752,11153.601,15.351,7630
  753,11168.324,14.724,7630
  754,11183.278,14.954,7630
  755,11198.609,15.331,7630
  756,11213.622,15.013,7630
  757,11228.491,14.869,7630
  758,11243.245,14.754,7630
  759,11258.358,15.113,7630
  760,11273.092,14.733,7630
  761,11288.328,15.237,7630
  762,11303.164,14.836,7630
  763,11318.147,14.983,7630
  764,11333.206,15.059,7630
  765,11348.224,15.017,7630
  766,11362.982,14.759,7630
  767,11378.375,15.392,7630
  768,11393.147,14.773,7630
  769,11408.113,14.966,7630
  770,11423.122,15.009,7630
  771,11438.261,15.138,7630
  772,11453.423,15.162,7630
  773,11468.062,14.639,7630
  774,11483.376,15.314,7630
  775,11498.121,14.746,7630
  776,11513.161,15.040,7630
  777,11527.996,14.835,7630
  778,11543.052,15.055,7630
  779,11557.980,14.929,7630
  780,11572.749,14.768,7630
  781,11587.841,15.092,7630
  782,11602.705,14.865,7630
  783,11617.673,14.967,7630
  784,11632.740,15.068,7630
  785,11647.763,15.022,7630
  786,11662.560,14.797,7630
  787,11677.447,14.888,7630
  788,11692.568,15.121,7630
  789,11707.944,15.376,7630
  790,11722.988,15.044,7630
  791,11737.974,14.985,7630
  792,11752.783,14.810,7630
  793,11768.171,15.387,7630
  794,11782.999,14.828,7630
  795,11797.939,14.941,7630
  796,11812.718,14.778,7630
  797,11827.793,15.075,7630
  798,11842.611,14.819,7630
  799,11858.001,15.389,7630
  800,11873.111,15.111,7630
  801,11888.024,14.913,7630
  802,11902.991,14.967,7630
  803,11917.774,14.783,7630
  804,11932.666,14.891,7630
  805,11947.652,14.987,7630
  806,11962.551,14.898,7630
  807,11977.897,15.347,7630
  808,11992.857,14.960,7630
  809,12007.910,15.053,7630
  810,12022.862,14.952,7630
  811,12038.355,15.493,7630
  812,12053.349,14.993,7630
  813,12068.220,14.871,7630
  814,12083.457,15.237,7630
  815,12098.613,15.157,7630
  816,12113.691,15.078,7630
  817,12128.674,14.982,7630
  818,12143.852,15.178,7630
  819,12159.063,15.212,7630
  820,12173.934,14.870,7630
  821,12188.956,15.022,7630
  822,12204.209,15.253,7630
  823,12219.058,14.849,7630
  824,12234.114,15.057,7630
  825,12249.075,14.961,7630
  826,12263.914,14.838,7630
  827,12278.887,14.973,7630
  828,12293.958,15.071,7630
  829,12309.209,15.251,7630
  830,12324.255,15.046,7630
  831,12339.347,15.092,7630
  832,12354.227,14.880,7630
  833,12369.500,15.273,7630
  834,12384.490,14.991,7630
  835,12399.434,14.943,7630
  836,12414.409,14.976,7630
  837,12429.641,15.231,7630
  838,12444.430,14.789,7630
  839,12459.586,15.156,7630
  840,12473.979,14.394,7630
  841,12489.511,15.531,7630
  842,12504.634,15.123,7630
  843,12519.880,15.246,7630
  844,12535.050,15.170,7630
  845,12550.314,15.265,7630
  846,12565.307,14.992,7630
  847,12580.393,15.086,7630
  848,12595.272,14.880,7630
  849,12610.370,15.098,7630
  850,12625.249,14.878,7630
  851,12640.649,15.401,7630
  852,12655.731,15.082,7630
  853,12670.633,14.901,7630
  854,12685.715,15.082,7630
  855,12700.707,14.992,7630
  856,12715.837,15.130,7630
  857,12731.450,15.614,7630
  858,12746.749,15.298,7630
  859,12762.129,15.380,7630
  860,12777.701,15.573,7630
  861,12792.899,15.198,7630
  862,12807.732,14.833,7630
  863,12822.765,15.032,7630
  864,12837.816,15.052,7630
  865,12853.409,15.593,7630
  866,12868.136,14.726,7630
  867,12883.406,15.271,7630
  868,12898.513,15.106,7630
  869,12913.705,15.192,7630
  870,12928.513,14.808,7630
  871,12943.866,15.354,7630
  872,12959.363,15.497,7630
  873,12974.638,15.274,7630
  874,12989.742,15.105,7630
  875,13004.942,15.200,7630
  876,13019.961,15.018,7630
  877,13035.212,15.251,7630
  878,13050.269,15.057,7630
  879,13065.571,15.303,7630
  880,13080.838,15.266,7630
  881,13095.879,15.041,7630
  882,13110.926,15.047,7630
  883,13126.285,15.360,7630
  884,13141.418,15.132,7630
  885,13156.657,15.240,7630
  886,13172.197,15.540,7630
  887,13187.893,15.695,7630
  888,13202.902,15.010,7630
  889,13218.228,15.325,7630
  890,13233.458,15.230,7630
  891,13248.934,15.476,7630
  892,13264.273,15.340,7630
  893,13279.660,15.387,7630
  894,13296.165,16.504,7630
  895,13310.735,14.571,7630
  896,13326.009,15.273,7630
  897,13341.039,15.030,7630
  898,13356.042,15.003,7630
  899,13371.535,15.494,7630
  900,13387.064,15.529,7630
  901,13402.567,15.503,7630
  902,13417.821,15.254,7630
  903,13433.107,15.286,7630
  904,13448.060,14.952,7630
  905,13463.775,15.716,7630
  906,13478.986,15.211,7630
  907,13494.891,15.904,7630
  908,13510.089,15.198,7630
  909,13525.746,15.657,7630
  910,13540.946,15.201,7630
  911,13556.290,15.343,7630
  912,13571.401,15.112,7630
  913,13587.107,15.706,7630
  914,13602.449,15.342,7630
  915,13618.179,15.729,7630
  916,13633.215,15.036,7630
  917,13648.697,15.483,7630
  918,13664.222,15.524,7630
  919,13679.538,15.316,7630
  920,13694.792,15.254,7630
  921,13710.265,15.473,7630
  922,13725.897,15.633,7630
  923,13741.131,15.233,7630
  924,13756.698,15.568,7630
  925,13772.437,15.738,7630
  926,13787.957,15.520,7630
  927,13803.379,15.422,7630
  928,13818.569,15.191,7630
  929,13834.431,15.861,7630
  930,13849.630,15.199,7630
  931,13865.157,15.528,7630
  932,13880.513,15.355,7630
  933,13896.114,15.602,7630
  934,13911.414,15.299,7630
