Frame, Time (ms), Delta (ms) , Memory (mb)
  217,1025.592, 4.599,5673
  218,1030.493, 4.901,5673
  219,1035.045, 4.552,5673
  220,1039.762, 4.717,5673
  221,1044.665, 4.903,5673
  222,1049.305, 4.640,5673
  223,1054.336, 5.031,5673
  224,1059.114, 4.778,5673
  225,1063.789, 4.675,5673
  226,1068.515, 4.726,5673
  227,1073.503, 4.988,5673
  228,1078.215, 4.712,5673
  229,1083.193, 4.978,5673
  230,1087.916, 4.723,5673
  231,1092.720, 4.804,5673
  232,1097.301, 4.581,5673
  233,1101.867, 4.566,5673
  234,1106.740, 4.873,5673
  235,1111.427, 4.687,5673
  236,1115.960, 4.533,5673
  237,1120.736, 4.776,5673
  238,1125.295, 4.559,5673
  239,1129.973, 4.678,5673
  240,1134.772, 4.799,5673
  241,1139.244, 4.472,5673
  242,1144.188, 4.944,5673
  243,1148.760, 4.572,5673
  244,1153.481, 4.721,5673
  245,1158.087, 4.606,5673
  246,1162.853, 4.766,5673
  247,1167.456, 4.603,5673
  248,1172.099, 4.643,5673
  249,1176.721, 4.622,5673
  250,1181.457, 4.736,5673
  251,1186.133, 4.676,5673
  252,1190.787, 4.654,5673
  253,1195.266, 4.479,5673
  254,1200.133, 4.867,5673
  255,1204.546, 4.413,5673
  256,1209.313, 4.767,5673
  257,1214.049, 4.736,5673
  258,1218.778, 4.729,5673
  259,1223.306, 4.528,5673
  260,1227.972, 4.666,5673
  261,1232.575, 4.603,5673
  262,1237.339, 4.764,5673
  263,1242.035, 4.696,5673
  264,1246.437, 4.402,5673
  265,1251.135, 4.698,5673
  266,1255.687, 4.552,5673
  267,1260.278, 4.591,5673
  268,1265.062, 4.784,5673
  269,1269.640, 4.578,5673
  270,1274.265, 4.625,5673
  271,1278.663, 4.398,5673
  272,1283.565, 4.902,5673
  273,1288.067, 4.502,5673
  274,1292.732, 4.665,5673
  275,1297.205, 4.473,5673
  276,1302.041, 4.836,5673
  277,1306.606, 4.565,5673
  278,1311.240, 4.634,5673
  279,1315.843, 4.603,5673
  280,1320.585, 4.742,5673
  281,1325.231, 4.646,5673
  282,1329.937, 4.706,5673
  283,1334.469, 4.532,5673
  284,1339.130, 4.661,5673
  285,1343.759, 4.629,5673
  286,1348.305, 4.546,5673
  287,1352.882, 4.577,5673
  288,1357.523, 4.641,5673
  289,1362.124, 4.601,5673
  290,1366.688, 4.564,5673
  291,1371.366, 4.678,5673
  292,1376.031, 4.665,5673
  293,1380.710, 4.679,5673
  294,1385.279, 4.569,5673
  295,1389.833, 4.554,5673
  296,1394.649, 4.816,5673
  297,1399.030, 4.381,5673
  298,1403.907, 4.877,5673
  299,1408.411, 4.504,5673
  300,1413.162, 4.751,5673
  301,1417.687, 4.525,5673
  302,1422.326, 4.639,5673
  303,1426.921, 4.595,5673
  304,1431.558, 4.637,5673
  305,1436.100, 4.542,5673
  306,1440.813, 4.713,5673
  307,1445.339, 4.526,5673
  308,1449.981, 4.642,5673
  309,1454.591, 4.610,5673
  310,1459.267, 4.676,5673
  311,1463.784, 4.517,5673
  312,1468.376, 4.592,5673
  313,1473.292, 4.916,5673
  314,1478.334, 5.042,5673
  315,1482.739, 4.405,5673
  316,1487.798, 5.059,5673
  317,1492.550, 4.752,5673
  318,1497.180, 4.630,5673
  319,1501.798, 4.618,5673
  320,1506.259, 4.461,5673
  321,1510.846, 4.587,5673
  322,1515.523, 4.677,5673
  323,1519.991, 4.468,5673
  324,1524.643, 4.652,5673
  325,1529.186, 4.543,5673
  326,1533.851, 4.665,5673
  327,1538.422, 4.571,5673
  328,1543.066, 4.644,5673
  329,1547.564, 4.498,5673
  330,1552.202, 4.638,5673
  331,1557.159, 4.957,5673
  332,1561.725, 4.566,5673
  333,1566.293, 4.568,5673
  334,1570.746, 4.453,5673
  335,1575.826, 5.080,5673
  336,1580.349, 4.523,5673
  337,1585.180, 4.831,5673
  338,1589.751, 4.571,5673
  339,1594.153, 4.402,5673
  340,1598.822, 4.669,5673
  341,1603.367, 4.545,5673
  342,1607.982, 4.615,5673
  343,1612.322, 4.340,5673
  344,1617.161, 4.839,5673
  345,1621.541, 4.380,5673
  346,1626.459, 4.918,5673
  347,1630.762, 4.303,5673
  348,1635.350, 4.588,5673
  349,1639.813, 4.463,5673
  350,1644.428, 4.615,5673
  351,1649.109, 4.681,5673
  352,1653.792, 4.683,5673
  353,1658.115, 4.323,5673
  354,1662.782, 4.667,5673
  355,1667.365, 4.583,5673
  356,1672.074, 4.709,5673
  357,1676.505, 4.431,5673
  358,1681.083, 4.578,5673
  359,1685.702, 4.619,5673
  360,1690.380, 4.678,5673
  361,1694.796, 4.416,5673
  362,1699.503, 4.707,5673
  363,1704.236, 4.733,5673
  364,1708.646, 4.410,5673
  365,1713.127, 4.481,5673
  366,1717.736, 4.609,5673
  367,1722.281, 4.545,5673
  368,1726.954, 4.673,5673
  369,1731.352, 4.398,5673
  370,1736.033, 4.681,5673
  371,1740.560, 4.527,5673
  372,1745.253, 4.693,5673
  373,1749.764, 4.511,5673
  374,1754.398, 4.634,5673
  375,1759.000, 4.602,5673
  376,1763.595, 4.595,5673
  377,1767.879, 4.284,5673
  378,1772.497, 4.618,5673
  379,1777.037, 4.540,5673
  380,1781.584, 4.547,5673
  381,1786.057, 4.473,5673
  382,1790.771, 4.714,5673
  383,1795.244, 4.473,5673
  384,1799.830, 4.586,5673
  385,1804.341, 4.511,5673
  386,1809.047, 4.706,5673
  387,1813.373, 4.326,5673
  388,1818.103, 4.730,5673
  389,1822.559, 4.456,5673
  390,1827.125, 4.566,5673
  391,1831.612, 4.487,5673
  392,1836.285, 4.673,5673
  393,1840.793, 4.508,5673
  394,1845.198, 4.405,5673
  395,1849.726, 4.528,5673
  396,1854.348, 4.622,5673
  397,1858.781, 4.433,5673
  398,1863.570, 4.789,5673
  399,1867.951, 4.381,5673
  400,1872.545, 4.594,5673
  401,1877.034, 4.489,5673
  402,1881.687, 4.653,5673
  403,1886.103, 4.416,5673
  404,1890.644, 4.541,5673
  405,1895.155, 4.511,5673
  406,1899.825, 4.670,5673
  407,1904.282, 4.457,5673
  408,1908.912, 4.630,5673
  409,1913.340, 4.428,5673
  410,1917.920, 4.580,5673
  411,1922.451, 4.531,5673
  412,1927.074, 4.623,5673
  413,1931.451, 4.377,5673
  414,1936.068, 4.617,5673
  415,1940.610, 4.542,5673
  416,1945.152, 4.542,5673
  417,1949.511, 4.359,5673
  418,1954.163, 4.652,5673
  419,1958.617, 4.454,5673
  420,1963.365, 4.748,5673
  421,1967.842, 4.477,5673
  422,1972.306, 4.464,5673
  423,1976.827, 4.521,5673
  424,1981.398, 4.571,5673
  425,1985.885, 4.487,5673
  426,1990.479, 4.594,5673
  427,1994.922, 4.443,5673
  428,1999.504, 4.582,5673
  429,2004.003, 4.499,5673
  430,2008.662, 4.659,5673
  431,2013.096, 4.434,5673
  432,2017.662, 4.566,5673
  433,2022.071, 4.409,5673
  434,2026.523, 4.452,5673
  435,2031.068, 4.545,5673
  436,2035.655, 4.587,5673
  437,2040.112, 4.457,5673
  438,2044.699, 4.587,5673
  439,2049.127, 4.428,5673
  440,2054.191, 5.064,5673
  441,2058.443, 4.252,5673
  442,2063.002, 4.559,5673
  443,2067.396, 4.394,5673
  444,2072.157, 4.761,5673
  445,2076.793, 4.636,5673
  446,2081.747, 4.954,5673
  447,2086.315, 4.568,5673
  448,2091.068, 4.753,5673
  449,2095.528, 4.460,5673
  450,2100.106, 4.578,5673
  451,2104.506, 4.400,5673
  452,2109.050, 4.544,5673
  453,2113.506, 4.456,5673
  454,2118.108, 4.602,5673
  455,2122.416, 4.308,5673
  456,2126.903, 4.487,5673
  457,2131.549, 4.646,5673
  458,2136.010, 4.461,5673
  459,2140.402, 4.392,5673
  460,2144.882, 4.480,5673
  461,2149.442, 4.560,5673
  462,2153.857, 4.415,5673
  463,2158.461, 4.604,5673
  464,2162.941, 4.480,5673
  465,2167.353, 4.412,5673
  466,2171.857, 4.504,5673
  467,2176.487, 4.630,5673
  468,2180.900, 4.413,5673
  469,2185.363, 4.463,5673
  470,2189.983, 4.620,5673
  471,2194.410, 4.427,5673
  472,2198.959, 4.549,5673
  473,2203.644, 4.685,5673
  474,2208.073, 4.429,5673
  475,2212.436, 4.363,5673
  476,2217.101, 4.665,5673
  477,2221.513, 4.412,5673
  478,2225.979, 4.466,5673
  479,2230.436, 4.457,5673
  480,2235.029, 4.593,5673
  481,2239.350, 4.321,5673
  482,2244.005, 4.655,5673
  483,2248.360, 4.355,5673
  484,2252.900, 4.540,5673
  485,2257.266, 4.366,5673
  486,2261.888, 4.622,5673
  487,2266.233, 4.345,5673
  488,2270.728, 4.495,5673
  489,2275.171, 4.443,5673
  490,2279.729, 4.558,5673
  491,2284.237, 4.508,5673
  492,2288.616, 4.379,5673
  493,2293.103, 4.487,5673
  494,2297.501, 4.398,5673
  495,2301.994, 4.493,5673
  496,2306.574, 4.580,5673
  497,2310.967, 4.393,5673
  498,2315.538, 4.571,5673
  499,2319.921, 4.383,5673
  500,2324.378, 4.457,5673
  501,2328.810, 4.432,5673
  502,2333.416, 4.606,5673
  503,2337.998, 4.582,5673
  504,2342.287, 4.289,5673
  505,2346.734, 4.447,5673
  506,2351.196, 4.462,5673
  507,2355.657, 4.461,5673
  508,2360.227, 4.570,5673
  509,2364.838, 4.611,5673
  510,2369.267, 4.429,5673
  511,2373.567, 4.300,5673
  512,2378.221, 4.654,5673
  513,2382.466, 4.245,5673
  514,2387.023, 4.557,5673
  515,2391.428, 4.405,5673
  516,2395.989, 4.561,5673
  517,2400.485, 4.496,5673
  518,2404.942, 4.457,5673
  519,2409.286, 4.344,5673
  520,2413.811, 4.525,5673
  521,2418.365, 4.554,5673
  522,2422.734, 4.369,5673
  523,2427.241, 4.507,5673
  524,2431.778, 4.537,5673
  525,2436.103, 4.325,5673
  526,2440.698, 4.595,5673
  527,2445.010, 4.312,5673
  528,2449.464, 4.454,5673
  529,2453.967, 4.503,5673
  530,2458.527, 4.560,5673
  531,2462.733, 4.206,5673
  532,2467.399, 4.666,5673
  533,2472.138, 4.739,5673
  534,2476.667, 4.529,5673
  535,2481.320, 4.653,5673
  536,2486.197, 4.877,5673
  537,2490.683, 4.486,5673
  538,2495.454, 4.771,5673
  539,2499.839, 4.385,5673
  540,2504.290, 4.451,5673
  541,2508.661, 4.371,5673
  542,2513.162, 4.501,5673
  543,2517.535, 4.373,5672
  544,2522.081, 4.546,5672
  545,2526.423, 4.342,5672
  546,2531.048, 4.625,5672
  547,2535.357, 4.309,5672
  548,2539.923, 4.566,5672
  549,2544.473, 4.550,5672
  550,2549.203, 4.730,5672
  551,2553.677, 4.474,5672
  552,2558.188, 4.511,5672
  553,2562.508, 4.320,5672
  554,2567.090, 4.582,5672
  555,2571.630, 4.540,5672
  556,2576.582, 4.952,5672
  557,2580.933, 4.351,5672
  558,2585.677, 4.744,5672
  559,2590.034, 4.357,5672
  560,2594.579, 4.545,5672
  561,2598.973, 4.394,5672
  562,2603.461, 4.488,5672
  563,2607.785, 4.324,5672
  564,2612.295, 4.510,5672
  565,2616.589, 4.294,5672
  566,2621.081, 4.492,5672
  567,2625.546, 4.465,5672
  568,2629.985, 4.439,5672
  569,2634.351, 4.366,5672
  570,2638.877, 4.526,5672
  571,2643.228, 4.351,5672
  572,2647.897, 4.669,5672
  573,2652.184, 4.287,5672
  574,2656.715, 4.531,5672
  575,2661.141, 4.426,5672
  576,2665.633, 4.492,5672
  577,2669.943, 4.310,5672
  578,2674.493, 4.550,5672
  579,2678.903, 4.410,5672
  580,2683.363, 4.460,5672
  581,2687.773, 4.410,5672
  582,2692.409, 4.636,5672
  583,2696.710, 4.301,5672
  584,2701.101, 4.391,5672
  585,2705.730, 4.629,5672
  586,2709.984, 4.254,5672
  587,2714.442, 4.458,5672
  588,2719.137, 4.695,5672
  589,2723.350, 4.213,5672
  590,2727.767, 4.417,5672
  591,2732.249, 4.482,5672
  592,2736.827, 4.578,5672
  593,2741.148, 4.321,5672
  594,2745.728, 4.580,5672
  595,2750.027, 4.299,5672
  596,2754.492, 4.465,5672
  597,2758.920, 4.428,5672
  598,2763.305, 4.385,5672
  599,2767.772, 4.467,5672
  600,2772.185, 4.413,5672
  601,2776.634, 4.449,5672
  602,2781.239, 4.605,5672
  603,2785.389, 4.150,5673
  604,2790.178, 4.789,5673
  605,2794.570, 4.392,5673
  606,2799.015, 4.445,5671
  607,2803.362, 4.347,5671
  608,2807.843, 4.481,5671
  609,2812.165, 4.322,5671
  610,2816.775, 4.610,5671
  611,2821.022, 4.247,5671
  612,2825.489, 4.467,5671
  613,2829.804, 4.315,5671
  614,2834.358, 4.554,5671
  615,2838.669, 4.311,5671
  616,2842.988, 4.319,5671
  617,2847.523, 4.535,5671
  618,2851.852, 4.329,5671
  619,2856.292, 4.440,5671
  620,2860.706, 4.414,5671
  621,2865.044, 4.338,5671
  622,2869.583, 4.539,5671
  623,2873.820, 4.237,5671
  624,2878.290, 4.470,5671
  625,2882.705, 4.415,5671
  626,2887.079, 4.374,5671
  627,2891.469, 4.390,5671
  628,2895.860, 4.391,5671
  629,2900.262, 4.402,5671
  630,2904.756, 4.494,5671
  631,2909.073, 4.317,5671
  632,2913.471, 4.398,5671
  633,2917.894, 4.423,5671
  634,2922.368, 4.474,5671
  635,2926.596, 4.228,5671
  636,2931.087, 4.491,5671
  637,2935.436, 4.349,5671
  638,2939.998, 4.562,5671
  639,2944.235, 4.237,5671
  640,2948.730, 4.495,5671
  641,2953.092, 4.362,5671
  642,2957.613, 4.521,5671
  643,2961.892, 4.279,5671
  644,2966.338, 4.446,5671
  645,2970.768, 4.430,5671
  646,2975.188, 4.420,5671
  647,2979.435, 4.247,5671
  648,2983.967, 4.532,5671
  649,2988.300, 4.333,5671
  650,2992.671, 4.371,5671
  651,2997.107, 4.436,5671
  652,3001.568, 4.461,5671
  653,3005.914, 4.346,5671
  654,3010.311, 4.397,5671
  655,3014.644, 4.333,5671
  656,3019.037, 4.393,5671
  657,3023.461, 4.424,5671
  658,3027.767, 4.306,5671
  659,3032.303, 4.536,5671
  660,3036.674, 4.371,5671
  661,3041.026, 4.352,5671
  662,3045.668, 4.642,5671
  663,3050.268, 4.600,5671
  664,3054.858, 4.590,5671
  665,3059.139, 4.281,5671
  666,3063.757, 4.618,5669
  667,3068.000, 4.243,5669
  668,3072.598, 4.598,5669
  669,3077.426, 4.828,5669
  670,3081.889, 4.463,5669
  671,3086.565, 4.676,5669
  672,3091.051, 4.486,5669
  673,3095.345, 4.294,5669
  674,3099.670, 4.325,5669
  675,3103.998, 4.328,5669
  676,3108.491, 4.493,5669
  677,3112.812, 4.321,5669
  678,3117.238, 4.426,5669
  679,3121.614, 4.376,5669
  680,3126.059, 4.445,5669
  681,3130.414, 4.355,5669
  682,3134.878, 4.464,5669
  683,3139.273, 4.395,5669
  684,3143.535, 4.262,5669
  685,3147.890, 4.355,5669
  686,3152.449, 4.559,5669
  687,3156.654, 4.205,5670
  688,3161.039, 4.385,5670
  689,3165.329, 4.290,5670
  690,3169.784, 4.455,5670
  691,3174.143, 4.359,5670
  692,3178.584, 4.441,5670
  693,3182.788, 4.204,5670
  694,3187.300, 4.512,5670
  695,3191.591, 4.291,5670
  696,3195.859, 4.268,5670
  697,3200.187, 4.328,5670
  698,3204.683, 4.496,5670
  699,3208.921, 4.238,5670
  700,3213.436, 4.515,5670
  701,3217.704, 4.268,5670
  702,3222.068, 4.364,5670
  703,3226.380, 4.312,5670
  704,3230.741, 4.361,5670
  705,3235.081, 4.340,5670
  706,3239.490, 4.409,5670
  707,3243.850, 4.360,5670
  708,3248.237, 4.387,5670
  709,3252.473, 4.236,5670
  710,3257.015, 4.542,5670
  711,3261.287, 4.272,5670
  712,3265.724, 4.437,5670
  713,3270.032, 4.308,5670
  714,3274.467, 4.435,5670
  715,3278.754, 4.287,5670
  716,3283.125, 4.371,5670
  717,3287.489, 4.364,5670
  718,3291.728, 4.239,5670
  719,3296.230, 4.502,5670
  720,3300.519, 4.289,5670
  721,3304.773, 4.254,5670
  722,3309.233, 4.460,5670
  723,3313.516, 4.283,5670
  724,3317.902, 4.386,5670
  725,3322.222, 4.320,5670
  726,3326.690, 4.468,5670
  727,3331.006, 4.316,5670
  728,3335.443, 4.437,5670
  729,3339.701, 4.258,5670
  730,3344.160, 4.459,5670
  731,3348.492, 4.332,5670
  732,3352.961, 4.469,5670
  733,3357.334, 4.373,5670
  734,3361.605, 4.271,5670
  735,3366.053, 4.448,5670
  736,3370.455, 4.402,5670
  737,3374.691, 4.236,5670
  738,3379.154, 4.463,5670
  739,3383.377, 4.223,5670
  740,3387.778, 4.401,5670
  741,3392.126, 4.348,5670
  742,3396.528, 4.402,5670
  743,3400.833, 4.305,5670
  744,3405.248, 4.415,5670
  745,3409.616, 4.368,5670
  746,3413.898, 4.282,5670
  747,3418.318, 4.420,5670
  748,3422.649, 4.331,5670
  749,3426.938, 4.289,5670
  750,3431.290, 4.352,5669
  751,3435.738, 4.448,5669
  752,3439.973, 4.235,5669
  753,3444.272, 4.299,5669
  754,3448.983, 4.711,5669
  755,3453.316, 4.333,5669
  756,3457.728, 4.412,5667
  757,3462.027, 4.299,5667
  758,3466.560, 4.533,5667
  759,3470.794, 4.234,5667
  760,3475.184, 4.390,5667
  761,3479.817, 4.633,5667
  762,3484.092, 4.275,5667
  763,3488.815, 4.723,5667
  764,3493.924, 5.109,5667
  765,3498.020, 4.096,5667
  766,3502.376, 4.356,5667
  767,3507.195, 4.819,5667
  768,3511.505, 4.310,5667
  769,3515.865, 4.360,5667
  770,3520.172, 4.307,5667
  771,3524.490, 4.318,5667
  772,3528.977, 4.487,5667
  773,3533.202, 4.225,5667
  774,3537.436, 4.234,5667
  775,3541.889, 4.453,5667
  776,3546.496, 4.607,5667
  777,3550.839, 4.343,5667
  778,3555.126, 4.287,5667
  779,3559.394, 4.268,5667
  780,3563.854, 4.460,5667
  781,3568.065, 4.211,5667
  782,3572.837, 4.772,5667
  783,3577.687, 4.850,5667
  784,3581.941, 4.254,5667
  785,3586.560, 4.619,5667
  786,3590.781, 4.221,5667
  787,3595.111, 4.330,5667
  788,3599.401, 4.290,5667
  789,3603.705, 4.304,5667
  790,3608.122, 4.417,5667
  791,3612.378, 4.256,5667
  792,3616.718, 4.340,5667
  793,3620.930, 4.212,5667
  794,3625.357, 4.427,5667
  795,3629.620, 4.263,5667
  796,3634.017, 4.397,5667
  797,3638.253, 4.236,5667
  798,3642.630, 4.377,5667
  799,3646.838, 4.208,5667
  800,3651.413, 4.575,5667
  801,3655.486, 4.073,5667
  802,3659.827, 4.341,5667
  803,3664.066, 4.239,5667
  804,3668.383, 4.317,5667
  805,3672.694, 4.311,5667
  806,3677.075, 4.381,5667
  807,3681.242, 4.167,5667
  808,3685.747, 4.505,5667
  809,3689.842, 4.095,5667
  810,3694.214, 4.372,5667
  811,3698.434, 4.220,5667
  812,3702.870, 4.436,5667
  813,3707.070, 4.200,5667
  814,3711.366, 4.296,5667
  815,3715.709, 4.343,5667
  816,3720.111, 4.402,5667
  817,3724.326, 4.215,5667
  818,3728.642, 4.316,5667
  819,3732.936, 4.294,5667
  820,3737.232, 4.296,5667
  821,3741.528, 4.296,5667
  822,3745.922, 4.394,5667
  823,3750.105, 4.183,5667
  824,3754.472, 4.367,5667
  825,3758.798, 4.326,5667
  826,3763.097, 4.299,5667
  827,3767.317, 4.220,5667
  828,3771.691, 4.374,5667
  829,3775.933, 4.242,5667
  830,3780.207, 4.274,5667
  831,3784.587, 4.380,5667
  832,3788.855, 4.268,5667
  833,3793.095, 4.240,5667
  834,3797.599, 4.504,5667
  835,3801.756, 4.157,5667
  836,3806.157, 4.401,5667
  837,3810.285, 4.128,5667
  838,3814.705, 4.420,5667
  839,3818.904, 4.199,5667
  840,3823.124, 4.220,5667
  841,3827.483, 4.359,5667
  842,3831.803, 4.320,5667
  843,3836.048, 4.245,5667
  844,3840.407, 4.359,5667
  845,3844.536, 4.129,5667
  846,3848.850, 4.314,5667
  847,3853.115, 4.265,5667
  848,3857.463, 4.348,5667
  849,3861.861, 4.398,5667
  850,3866.161, 4.300,5667
  851,3870.276, 4.115,5667
  852,3874.656, 4.380,5666
  853,3878.853, 4.197,5666
  854,3883.252, 4.399,5666
  855,3887.535, 4.283,5666
  856,3891.691, 4.156,5666
  857,3896.093, 4.402,5666
  858,3900.509, 4.416,5666
  859,3904.673, 4.164,5666
  860,3908.956, 4.283,5666
  861,3913.267, 4.311,5666
  862,3917.610, 4.343,5666
  863,3921.967, 4.357,5666
  864,3926.186, 4.219,5666
  865,3930.348, 4.162,5666
  866,3935.002, 4.654,5666
  867,3939.024, 4.022,5666
  868,3943.361, 4.337,5666
  869,3947.584, 4.223,5666
  870,3951.796, 4.212,5666
  871,3956.094, 4.298,5666
  872,3960.412, 4.318,5666
  873,3964.687, 4.275,5666
  874,3969.022, 4.335,5666
  875,3973.159, 4.137,5666
  876,3977.513, 4.354,5666
  877,3981.716, 4.203,5666
  878,3985.943, 4.227,5667
  879,3990.194, 4.251,5667
  880,3994.585, 4.391,5667
  881,3998.698, 4.113,5667
  882,4003.033, 4.335,5667
  883,4007.255, 4.222,5667
  884,4011.621, 4.366,5667
