Frame, Time (ms), Delta (ms) , Memory (mb)
  273,1358.217, 4.718,5759
  274,1362.941, 4.724,5759
  275,1368.139, 5.198,5759
  276,1372.668, 4.529,5759
  277,1377.584, 4.916,5759
  278,1382.733, 5.149,5759
  279,1387.589, 4.856,5759
  280,1392.195, 4.606,5759
  281,1396.956, 4.761,5759
  282,1402.176, 5.220,5759
  283,1406.933, 4.757,5759
  284,1411.590, 4.657,5759
  285,1416.948, 5.358,5759
  286,1421.617, 4.669,5759
  287,1426.433, 4.816,5759
  288,1431.171, 4.738,5759
  289,1436.320, 5.149,5759
  290,1441.261, 4.941,5759
  291,1445.895, 4.634,5759
  292,1451.103, 5.208,5759
  293,1455.999, 4.896,5759
  294,1460.294, 4.295,5759
  295,1465.530, 5.236,5759
  296,1470.339, 4.809,5759
  297,1475.027, 4.688,5759
  298,1479.693, 4.666,5759
  299,1485.008, 5.315,5759
  300,1489.705, 4.697,5759
  301,1494.463, 4.758,5759
  302,1499.664, 5.201,5759
  303,1504.444, 4.780,5759
  304,1509.178, 4.734,5759
  305,1513.883, 4.705,5759
  306,1519.232, 5.349,5759
  307,1523.750, 4.518,5759
  308,1528.534, 4.784,5759
  309,1533.736, 5.202,5759
  310,1538.400, 4.664,5759
  311,1543.161, 4.761,5759
  312,1547.874, 4.713,5759
  313,1553.172, 5.298,5759
  314,1557.843, 4.671,5759
  315,1562.665, 4.822,5759
  316,1567.811, 5.146,5759
  317,1572.537, 4.726,5759
  318,1577.201, 4.664,5759
  319,1582.594, 5.393,5758
  320,1587.381, 4.787,5758
  321,1592.414, 5.033,5758
  322,1597.225, 4.811,5758
  323,1602.891, 5.666,5758
  324,1607.198, 4.307,5758
  325,1612.070, 4.872,5758
  326,1617.062, 4.992,5758
  327,1621.770, 4.708,5758
  328,1626.465, 4.695,5758
  329,1631.235, 4.770,5758
  330,1636.839, 5.604,5758
  331,1641.773, 4.934,5759
  332,1646.434, 4.661,5759
  333,1651.578, 5.144,5759
  334,1656.397, 4.819,5759
  335,1660.988, 4.591,5759
  336,1666.134, 5.146,5759
  337,1670.933, 4.799,5759
  338,1675.585, 4.652,5759
  339,1680.238, 4.653,5759
  340,1685.361, 5.123,5759
  341,1690.157, 4.796,5759
  342,1694.862, 4.705,5759
  343,1699.988, 5.126,5759
  344,1704.808, 4.820,5759
  345,1709.477, 4.669,5759
  346,1714.055, 4.578,5759
  347,1719.440, 5.385,5759
  348,1723.982, 4.542,5759
  349,1728.755, 4.773,5759
  350,1733.954, 5.199,5759
  351,1738.730, 4.776,5759
  352,1743.501, 4.771,5759
  353,1748.198, 4.697,5759
  354,1753.372, 5.174,5759
  355,1758.100, 4.728,5759
  356,1762.769, 4.669,5759
  357,1767.970, 5.201,5759
  358,1772.656, 4.686,5759
  359,1777.373, 4.717,5759
  360,1782.107, 4.734,5759
  361,1787.266, 5.159,5759
  362,1791.937, 4.671,5759
  363,1796.507, 4.570,5759
  364,1801.641, 5.134,5759
  365,1806.494, 4.853,5759
  366,1811.057, 4.563,5759
  367,1816.207, 5.150,5759
  368,1820.854, 4.647,5759
  369,1825.743, 4.889,5759
  370,1830.214, 4.471,5759
  371,1835.545, 5.331,5759
  372,1840.193, 4.648,5759
  373,1844.965, 4.772,5759
  374,1850.003, 5.038,5759
  375,1854.742, 4.739,5759
  376,1859.387, 4.645,5759
  377,1864.158, 4.771,5759
  378,1869.353, 5.195,5759
  379,1873.993, 4.640,5759
  380,1878.586, 4.593,5759
  381,1883.820, 5.234,5759
  382,1888.594, 4.774,5759
  383,1893.239, 4.645,5759
  384,1897.856, 4.617,5759
  385,1903.181, 5.325,5759
  386,1907.708, 4.527,5759
  387,1912.437, 4.729,5759
  388,1917.577, 5.140,5759
  389,1922.359, 4.782,5759
  390,1927.042, 4.683,5759
  391,1932.225, 5.183,5759
  392,1937.201, 4.976,5759
  393,1941.618, 4.417,5759
  394,1946.244, 4.626,5758
  395,1951.496, 5.252,5758
  396,1956.156, 4.660,5758
  397,1960.816, 4.660,5758
  398,1965.927, 5.111,5758
  399,1970.669, 4.742,5758
  400,1975.387, 4.718,5759
  401,1980.126, 4.739,5759
  402,1985.543, 5.417,5759
  403,1990.030, 4.487,5759
  404,1994.911, 4.881,5759
  405,2000.125, 5.214,5759
  406,2004.992, 4.867,5759
  407,2009.669, 4.677,5759
  408,2014.328, 4.659,5759
  409,2019.637, 5.309,5759
  410,2024.262, 4.625,5759
  411,2028.968, 4.706,5759
  412,2034.315, 5.347,5759
  413,2038.825, 4.510,5759
  414,2043.406, 4.581,5759
  415,2048.181, 4.775,5759
  416,2053.254, 5.073,5759
  417,2057.903, 4.649,5759
  418,2062.496, 4.593,5759
  419,2067.735, 5.239,5759
  420,2072.329, 4.594,5759
  421,2077.025, 4.696,5759
  422,2081.710, 4.685,5759
  423,2086.937, 5.227,5759
  424,2091.540, 4.603,5759
  425,2096.323, 4.783,5759
  426,2101.394, 5.071,5759
  427,2105.991, 4.597,5759
  428,2110.621, 4.630,5759
  429,2115.749, 5.128,5759
  430,2120.285, 4.536,5759
  431,2124.977, 4.692,5759
  432,2129.492, 4.515,5759
  433,2135.048, 5.556,5759
  434,2139.496, 4.448,5759
  435,2144.115, 4.619,5759
  436,2148.666, 4.551,5759
  437,2153.822, 5.156,5759
  438,2158.366, 4.544,5759
  439,2163.029, 4.663,5759
  440,2168.206, 5.177,5759
  441,2172.775, 4.569,5759
  442,2177.364, 4.589,5759
  443,2181.994, 4.630,5759
  444,2187.115, 5.121,5759
  445,2191.697, 4.582,5759
  446,2196.251, 4.554,5759
  447,2201.457, 5.206,5759
  448,2205.908, 4.451,5759
  449,2210.635, 4.727,5759
  450,2215.665, 5.030,5759
  451,2220.220, 4.555,5759
  452,2224.875, 4.655,5759
  453,2229.487, 4.612,5759
  454,2234.490, 5.003,5759
  455,2239.179, 4.689,5759
  456,2243.751, 4.572,5759
  457,2248.356, 4.605,5759
  458,2253.432, 5.076,5759
  459,2258.054, 4.622,5759
  460,2262.665, 4.611,5759
  461,2267.672, 5.007,5759
  462,2272.298, 4.626,5759
  463,2276.959, 4.661,5759
  464,2281.448, 4.489,5759
  465,2286.665, 5.217,5759
  466,2291.177, 4.512,5758
  467,2296.114, 4.937,5758
  468,2301.256, 5.142,5758
  469,2305.945, 4.689,5758
  470,2310.434, 4.489,5758
  471,2315.086, 4.652,5758
  472,2320.242, 5.156,5758
  473,2324.735, 4.493,5758
  474,2329.368, 4.633,5758
  475,2334.527, 5.159,5758
  476,2339.043, 4.516,5758
  477,2343.709, 4.666,5758
  478,2348.367, 4.658,5758
  479,2353.614, 5.247,5758
  480,2358.165, 4.551,5758
  481,2362.965, 4.800,5758
  482,2367.910, 4.945,5758
  483,2372.451, 4.541,5758
  484,2377.081, 4.630,5758
  485,2381.739, 4.658,5758
  486,2386.804, 5.065,5758
  487,2391.498, 4.694,5758
  488,2395.954, 4.456,5758
  489,2401.463, 5.509,5758
  490,2406.856, 5.393,5758
  491,2411.573, 4.717,5758
  492,2416.612, 5.039,5758
  493,2421.146, 4.534,5758
  494,2425.721, 4.575,5758
  495,2430.347, 4.626,5758
  496,2435.235, 4.888,5758
  497,2439.944, 4.709,5758
  498,2444.487, 4.543,5758
  499,2449.591, 5.104,5758
  500,2454.160, 4.569,5758
  501,2458.748, 4.588,5758
  502,2463.333, 4.585,5758
  503,2468.421, 5.088,5758
  504,2472.883, 4.462,5758
  505,2477.570, 4.687,5758
  506,2482.583, 5.013,5758
  507,2487.165, 4.582,5758
  508,2491.675, 4.510,5759
  509,2496.387, 4.712,5759
  510,2501.277, 4.890,5759
  511,2506.233, 4.956,5759
  512,2510.500, 4.267,5759
  513,2515.542, 5.042,5759
  514,2520.001, 4.459,5759
  515,2524.646, 4.645,5759
  516,2529.161, 4.515,5759
  517,2534.251, 5.090,5759
  518,2538.717, 4.466,5759
  519,2543.382, 4.665,5759
  520,2547.952, 4.570,5759
  521,2552.961, 5.009,5759
  522,2557.536, 4.575,5759
  523,2562.052, 4.516,5759
  524,2567.075, 5.023,5759
  525,2571.568, 4.493,5759
  526,2576.075, 4.507,5759
  527,2580.675, 4.600,5759
  528,2585.646, 4.971,5759
  529,2590.324, 4.678,5759
  530,2594.835, 4.511,5759
  531,2599.827, 4.992,5759
  532,2604.327, 4.500,5759
  533,2608.838, 4.511,5759
  534,2613.341, 4.503,5759
  535,2618.436, 5.095,5759
  536,2622.900, 4.464,5759
  537,2627.788, 4.888,5759
  538,2632.771, 4.983,5759
  539,2637.342, 4.571,5759
  540,2641.845, 4.503,5759
  541,2646.508, 4.663,5759
  542,2651.418, 4.910,5759
  543,2656.107, 4.689,5759
  544,2660.533, 4.426,5759
  545,2665.508, 4.975,5759
  546,2670.023, 4.515,5759
  547,2674.516, 4.493,5759
  548,2679.012, 4.496,5759
  549,2684.014, 5.002,5759
  550,2688.517, 4.503,5759
  551,2693.114, 4.597,5759
  552,2697.655, 4.541,5759
  553,2702.696, 5.041,5759
  554,2707.198, 4.502,5759
  555,2711.642, 4.444,5759
  556,2716.621, 4.979,5759
  557,2721.245, 4.624,5759
  558,2725.707, 4.462,5759
  559,2730.242, 4.535,5759
  560,2735.532, 5.290,5759
  561,2739.951, 4.419,5759
  562,2744.527, 4.576,5759
  563,2749.447, 4.920,5759
  564,2753.971, 4.524,5759
  565,2758.569, 4.598,5759
  566,2763.020, 4.451,5759
  567,2768.300, 5.280,5759
  568,2772.662, 4.362,5759
  569,2777.237, 4.575,5759
  570,2781.677, 4.440,5759
  571,2786.853, 5.176,5758
  572,2791.409, 4.556,5758
  573,2795.909, 4.500,5758
  574,2800.970, 5.061,5758
  575,2805.743, 4.773,5758
  576,2810.604, 4.861,5758
  577,2815.773, 5.169,5758
  578,2820.303, 4.530,5758
  579,2824.673, 4.370,5758
  580,2829.545, 4.872,5758
  581,2834.590, 5.045,5758
  582,2839.068, 4.478,5756
  583,2843.639, 4.571,5756
  584,2848.066, 4.427,5756
  585,2853.272, 5.206,5756
  586,2857.728, 4.456,5756
  587,2862.167, 4.439,5756
  588,2867.106, 4.939,5756
  589,2871.697, 4.591,5756
  590,2876.099, 4.402,5756
  591,2880.675, 4.576,5756
  592,2885.732, 5.057,5756
  593,2890.291, 4.559,5757
  594,2894.821, 4.530,5757
  595,2899.790, 4.969,5757
  596,2904.276, 4.486,5757
  597,2908.664, 4.388,5757
  598,2913.370, 4.706,5757
  599,2918.387, 5.017,5757
  600,2922.786, 4.399,5757
  601,2927.252, 4.466,5757
  602,2931.718, 4.466,5757
  603,2936.808, 5.090,5757
  604,2941.301, 4.493,5757
  605,2945.755, 4.454,5757
  606,2950.696, 4.941,5757
  607,2955.324, 4.628,5757
  608,2959.711, 4.387,5757
  609,2964.281, 4.570,5757
  610,2969.236, 4.955,5757
  611,2973.807, 4.571,5757
  612,2978.386, 4.579,5757
  613,2983.446, 5.060,5757
  614,2987.757, 4.311,5757
  615,2992.340, 4.583,5757
  616,2996.743, 4.403,5757
  617,3001.785, 5.042,5757
  618,3006.247, 4.462,5757
  619,3010.725, 4.478,5757
  620,3015.736, 5.011,5757
  621,3020.194, 4.458,5757
  622,3024.750, 4.556,5757
  623,3029.190, 4.440,5757
  624,3034.348, 5.158,5757
  625,3038.715, 4.367,5757
  626,3043.207, 4.492,5757
  627,3047.721, 4.514,5757
  628,3052.770, 5.049,5757
  629,3057.282, 4.512,5757
  630,3061.690, 4.408,5757
  631,3066.720, 5.030,5757
  632,3071.166, 4.446,5757
  633,3075.646, 4.480,5757
  634,3080.138, 4.492,5757
  635,3085.303, 5.165,5757
  636,3089.696, 4.393,5757
  637,3094.122, 4.426,5757
  638,3099.043, 4.921,5757
  639,3103.547, 4.504,5757
  640,3107.984, 4.437,5757
  641,3112.536, 4.552,5757
  642,3117.577, 5.041,5757
  643,3121.969, 4.392,5757
  644,3126.676, 4.707,5757
  645,3131.367, 4.691,5757
  646,3136.192, 4.825,5757
  647,3140.703, 4.511,5757
  648,3145.115, 4.412,5757
  649,3150.283, 5.168,5757
  650,3154.492, 4.209,5757
  651,3158.999, 4.507,5757
  652,3163.588, 4.589,5757
  653,3168.593, 5.005,5757
  654,3173.060, 4.467,5757
  655,3177.548, 4.488,5757
  656,3182.372, 4.824,5755
  657,3187.018, 4.646,5755
  658,3191.330, 4.312,5755
  659,3195.870, 4.540,5755
  660,3200.842, 4.972,5755
  661,3205.394, 4.552,5755
  662,3210.286, 4.892,5755
  663,3214.714, 4.428,5755
  664,3220.017, 5.303,5755
  665,3224.371, 4.354,5755
  666,3228.859, 4.488,5755
  667,3234.064, 5.205,5755
  668,3238.356, 4.292,5755
  669,3242.859, 4.503,5755
  670,3247.281, 4.422,5755
  671,3252.271, 4.990,5755
  672,3256.781, 4.510,5755
  673,3261.273, 4.492,5755
  674,3266.157, 4.884,5755
  675,3270.658, 4.501,5755
  676,3275.083, 4.425,5755
  677,3279.598, 4.515,5755
  678,3284.484, 4.886,5755
  679,3289.023, 4.539,5755
  680,3293.569, 4.546,5755
  681,3298.053, 4.484,5755
  682,3303.078, 5.025,5755
  683,3307.439, 4.361,5755
  684,3311.788, 4.349,5755
  685,3316.986, 5.198,5755
  686,3321.310, 4.324,5755
  687,3325.783, 4.473,5755
  688,3330.252, 4.469,5755
  689,3335.307, 5.055,5755
  690,3339.688, 4.381,5755
  691,3344.178, 4.490,5755
  692,3348.587, 4.409,5755
  693,3353.625, 5.038,5755
  694,3358.173, 4.548,5755
  695,3362.539, 4.366,5755
  696,3367.654, 5.115,5755
  697,3372.037, 4.383,5755
  698,3376.474, 4.437,5755
  699,3380.925, 4.451,5755
  700,3386.040, 5.115,5755
  701,3390.505, 4.465,5755
  702,3394.942, 4.437,5755
  703,3399.916, 4.974,5755
  704,3404.351, 4.435,5755
  705,3408.770, 4.419,5755
  706,3413.248, 4.478,5755
  707,3418.233, 4.985,5755
  708,3422.921, 4.688,5755
  709,3427.272, 4.351,5755
  710,3431.681, 4.409,5755
  711,3436.672, 4.991,5755
  712,3441.120, 4.448,5755
  713,3445.634, 4.514,5755
  714,3450.577, 4.943,5755
  715,3455.096, 4.519,5755
  716,3459.494, 4.398,5755
  717,3464.178, 4.684,5755
  718,3469.255, 5.077,5755
  719,3473.518, 4.263,5755
  720,3478.141, 4.623,5755
  721,3483.023, 4.882,5755
  722,3487.624, 4.601,5755
  723,3492.047, 4.423,5755
  724,3496.438, 4.391,5753
  725,3501.563, 5.125,5753
  726,3505.967, 4.404,5753
  727,3510.625, 4.658,5753
  728,3515.695, 5.070,5753
  729,3520.126, 4.431,5753
  730,3524.591, 4.465,5753
  731,3529.101, 4.510,5753
  732,3534.128, 5.027,5753
  733,3538.484, 4.356,5753
  734,3543.057, 4.573,5753
  735,3547.381, 4.324,5753
  736,3552.253, 4.872,5753
  737,3556.751, 4.498,5753
  738,3561.121, 4.370,5753
  739,3566.219, 5.098,5753
  740,3570.540, 4.321,5753
  741,3575.044, 4.504,5753
  742,3579.524, 4.480,5753
  743,3584.516, 4.992,5752
  744,3588.872, 4.356,5752
  745,3593.437, 4.565,5752
  746,3597.845, 4.408,5752
  747,3602.723, 4.878,5752
  748,3607.210, 4.487,5752
  749,3611.694, 4.484,5752
  750,3616.940, 5.246,5752
  751,3621.599, 4.659,5752
  752,3626.009, 4.410,5752
  753,3631.156, 5.147,5752
  754,3635.928, 4.772,5752
  755,3640.399, 4.471,5753
  756,3644.771, 4.372,5753
  757,3649.719, 4.948,5753
  758,3654.249, 4.530,5753
  759,3658.521, 4.272,5753
  760,3662.968, 4.447,5753
  761,3668.065, 5.097,5753
  762,3672.319, 4.254,5753
  763,3676.838, 4.519,5753
  764,3681.146, 4.308,5753
  765,3686.313, 5.167,5753
  766,3690.614, 4.301,5753
  767,3695.148, 4.534,5753
  768,3700.072, 4.924,5753
  769,3704.456, 4.384,5753
  770,3708.815, 4.359,5753
  771,3713.273, 4.458,5753
  772,3718.286, 5.013,5753
  773,3722.670, 4.384,5753
  774,3727.003, 4.333,5753
  775,3731.459, 4.456,5753
  776,3736.450, 4.991,5753
  777,3740.886, 4.436,5753
  778,3745.284, 4.398,5753
  779,3750.293, 5.009,5753
  780,3754.639, 4.346,5753
  781,3759.077, 4.438,5753
  782,3763.527, 4.450,5753
  783,3768.480, 4.953,5753
  784,3772.968, 4.488,5753
  785,3777.379, 4.411,5753
  786,3782.302, 4.923,5753
  787,3786.616, 4.314,5753
  788,3791.013, 4.397,5753
  789,3795.459, 4.446,5753
  790,3800.694, 5.235,5753
  791,3805.107, 4.413,5753
  792,3809.500, 4.393,5753
  793,3813.904, 4.404,5753
  794,3819.039, 5.135,5753
  795,3823.333, 4.294,5753
  796,3827.938, 4.605,5753
  797,3832.702, 4.764,5753
  798,3837.100, 4.398,5753
  799,3841.567, 4.467,5753
  800,3846.069, 4.502,5753
  801,3850.969, 4.900,5753
  802,3855.295, 4.326,5753
  803,3859.791, 4.496,5753
  804,3864.041, 4.250,5753
  805,3869.158, 5.117,5753
  806,3873.407, 4.249,5753
  807,3877.865, 4.458,5753
  808,3882.709, 4.844,5753
  809,3887.145, 4.436,5753
  810,3891.517, 4.372,5753
  811,3895.891, 4.374,5753
  812,3900.815, 4.924,5753
  813,3905.229, 4.414,5753
  814,3909.588, 4.359,5753
  815,3914.006, 4.418,5753
  816,3918.986, 4.980,5754
  817,3923.545, 4.559,5754
  818,3927.730, 4.185,5754
  819,3932.566, 4.836,5754
  820,3936.896, 4.330,5754
  821,3941.327, 4.431,5754
  822,3945.715, 4.388,5754
  823,3950.713, 4.998,5754
  824,3955.042, 4.329,5754
  825,3959.410, 4.368,5754
  826,3963.825, 4.415,5754
  827,3968.792, 4.967,5754
  828,3973.112, 4.320,5754
  829,3977.603, 4.491,5754
  830,3982.417, 4.814,5754
  831,3986.839, 4.422,5754
  832,3991.180, 4.341,5754
  833,3995.658, 4.478,5754
  834,4000.529, 4.871,5754
  835,4004.959, 4.430,5754
  836,4009.283, 4.324,5754
  837,4013.740, 4.457,5754
  838,4018.658, 4.918,5754
  839,4023.427, 4.769,5754
  840,4027.690, 4.263,5754
  841,4033.119, 5.429,5754
  842,4037.362, 4.243,5754
  843,4041.701, 4.339,5754
  844,4046.067, 4.366,5754
  845,4051.060, 4.993,5754
  846,4055.324, 4.264,5754
  847,4059.762, 4.438,5754
  848,4064.107, 4.345,5754
  849,4069.226, 5.119,5754
  850,4073.356, 4.130,5754
  851,4077.772, 4.416,5754
  852,4082.647, 4.875,5754
  853,4087.019, 4.372,5754
  854,4091.329, 4.310,5754
  855,4095.846, 4.517,5754
  856,4100.605, 4.759,5754
  857,4105.063, 4.458,5754
  858,4109.338, 4.275,5754
  859,4113.724, 4.386,5754
  860,4118.752, 5.028,5754
  861,4123.055, 4.303,5754
  862,4127.443, 4.388,5754
  863,4132.622, 5.179,5754
  864,4136.934, 4.312,5754
  865,4141.398, 4.464,5754
  866,4145.668, 4.270,5754
  867,4150.522, 4.854,5754
  868,4154.833, 4.311,5754
  869,4159.186, 4.353,5754
  870,4163.439, 4.253,5754
  871,4168.280, 4.841,5754
  872,4172.735, 4.455,5754
  873,4177.066, 4.331,5754
  874,4181.317, 4.251,5754
  875,4186.380, 5.063,5754
  876,4190.432, 4.052,5754
  877,4194.898, 4.466,5754
  878,4199.754, 4.856,5754
  879,4204.041, 4.287,5752
  880,4208.280, 4.239,5752
  881,4212.634, 4.354,5752
  882,4217.463, 4.829,5752
  883,4221.732, 4.269,5752
  884,4226.102, 4.370,5752
