Frame, Time (ms), Delta (ms) , Memory (mb)
   68,322.636, 4.641,5828
   69,327.403, 4.767,5828
   70,332.223, 4.820,5828
   71,336.898, 4.675,5828
   72,341.984, 5.086,5828
   73,346.558, 4.574,5828
   74,351.609, 5.051,5828
   75,356.357, 4.748,5828
   76,361.219, 4.862,5828
   77,365.894, 4.675,5828
   78,370.797, 4.903,5828
   79,375.693, 4.896,5828
   80,380.629, 4.936,5828
   81,385.124, 4.495,5828
   82,390.107, 4.983,5828
   83,394.824, 4.717,5828
   84,399.439, 4.615,5828
   85,918.317,518.878,5828
   86,924.139, 5.822,5828
   87,929.197, 5.058,5828
   88,935.986, 6.789,5828
   89,941.868, 5.882,5827
   90,949.547, 7.679,5828
   91,955.737, 6.190,5828
   92,961.067, 5.330,5828
   93,967.858, 6.791,5828
   94,974.096, 6.238,5828
   95,980.865, 6.769,5828
   96,987.474, 6.609,5828
   97,993.601, 6.127,5828
   98,999.165, 5.564,5828
   99,1004.788, 5.623,5828
  100,1009.816, 5.028,5828
  101,1015.132, 5.316,5828
  102,1021.394, 6.262,5828
  103,1026.802, 5.408,5828
  104,1031.986, 5.184,5828
  105,1038.005, 6.019,5828
  106,1044.490, 6.485,5828
  107,1050.825, 6.335,5828
  108,1055.627, 4.802,5828
  109,1060.206, 4.579,5828
  110,1065.367, 5.161,5828
  111,1070.440, 5.073,5828
  112,1075.234, 4.794,5828
  113,1080.423, 5.189,5828
  114,1085.330, 4.907,5828
  115,1090.109, 4.779,5828
  116,1095.195, 5.086,5828
  117,1100.478, 5.283,5828
  118,1105.379, 4.901,5828
  119,1110.083, 4.704,5828
  120,1115.252, 5.169,5828
  121,1120.114, 4.862,5828
  122,1125.055, 4.941,5828
  123,1129.997, 4.942,5828
  124,1135.298, 5.301,5828
  125,1139.994, 4.696,5828
  126,1144.824, 4.830,5828
  127,1149.878, 5.054,5828
  128,1154.653, 4.775,5828
  129,1159.391, 4.738,5828
  130,1164.533, 5.142,5828
  131,1169.493, 4.960,5828
  132,1174.389, 4.896,5828
  133,1179.457, 5.068,5828
  134,1184.800, 5.343,5828
  135,1189.424, 4.624,5828
  136,1194.314, 4.890,5828
  137,1199.266, 4.952,5828
  138,1204.332, 5.066,5828
  139,1209.064, 4.732,5828
  140,1213.997, 4.933,5828
  141,1219.019, 5.022,5828
  142,1223.958, 4.939,5828
  143,1228.959, 5.001,5828
  144,1234.017, 5.058,5828
  145,1238.837, 4.820,5828
  146,1243.704, 4.867,5828
  147,1248.622, 4.918,5828
  148,1253.807, 5.185,5828
  149,1258.500, 4.693,5828
  150,1263.260, 4.760,5828
  151,1268.462, 5.202,5828
  152,1273.144, 4.682,5828
  153,1278.075, 4.931,5828
  154,1283.572, 5.497,5828
  155,1288.428, 4.856,5828
  156,1293.584, 5.156,5828
  157,1299.041, 5.457,5828
  158,1304.707, 5.666,5828
  159,1309.764, 5.057,5828
  160,1315.273, 5.509,5828
  161,1320.278, 5.005,5828
  162,1325.219, 4.941,5828
  163,1330.112, 4.893,5828
  164,1335.221, 5.109,5828
  165,1340.020, 4.799,5828
  166,1344.558, 4.538,5828
  167,1349.643, 5.085,5828
  168,1354.916, 5.273,5828
  169,1359.416, 4.500,5828
  170,1364.380, 4.964,5828
  171,1369.488, 5.108,5828
  172,1374.346, 4.858,5828
  173,1378.934, 4.588,5828
  174,1384.721, 5.787,5828
  175,1389.478, 4.757,5828
  176,1394.568, 5.090,5828
  177,1400.034, 5.466,5828
  178,1405.237, 5.203,5828
  179,1410.086, 4.849,5828
  180,1414.785, 4.699,5828
  181,1419.847, 5.062,5828
  182,1424.789, 4.942,5826
  183,1429.347, 4.558,5826
  184,1434.360, 5.013,5826
  185,1439.063, 4.703,5826
  186,1443.836, 4.773,5826
  187,1448.641, 4.805,5826
  188,1453.754, 5.113,5826
  189,1458.621, 4.867,5826
  190,1463.368, 4.747,5826
  191,1468.546, 5.178,5826
  192,1473.293, 4.747,5826
  193,1477.846, 4.553,5826
  194,1482.527, 4.681,5826
  195,1487.473, 4.946,5826
  196,1492.270, 4.797,5826
  197,1497.106, 4.836,5826
  198,1502.248, 5.142,5826
  199,1506.825, 4.577,5826
  200,1511.816, 4.991,5826
  201,1516.892, 5.076,5826
  202,1521.749, 4.857,5826
  203,1526.197, 4.448,5826
  204,1530.998, 4.801,5826
  205,1536.007, 5.009,5826
  206,1540.732, 4.725,5826
  207,1545.368, 4.636,5826
  208,1550.969, 5.601,5826
  209,1555.878, 4.909,5826
  210,1560.553, 4.675,5826
  211,1565.175, 4.622,5826
  212,1570.479, 5.304,5826
  213,1574.953, 4.474,5826
  214,1579.805, 4.852,5826
  215,1584.939, 5.134,5826
  216,1589.581, 4.642,5826
  217,1594.288, 4.707,5826
  218,1598.946, 4.658,5826
  219,1604.092, 5.146,5826
  220,1608.877, 4.785,5826
  221,1613.620, 4.743,5826
  222,1618.940, 5.320,5826
  223,1623.332, 4.392,5826
  224,1628.255, 4.923,5826
  225,1632.774, 4.519,5826
  226,1637.847, 5.073,5826
  227,1642.652, 4.805,5826
  228,1647.337, 4.685,5826
  229,1652.344, 5.007,5826
  230,1657.259, 4.915,5826
  231,1661.944, 4.685,5826
  232,1667.292, 5.348,5826
  233,1671.703, 4.411,5826
  234,1676.485, 4.782,5826
  235,1681.130, 4.645,5826
  236,1686.178, 5.048,5826
  237,1690.946, 4.768,5826
  238,1695.889, 4.943,5826
  239,1700.752, 4.863,5826
  240,1705.597, 4.845,5826
  241,1710.420, 4.823,5826
  242,1714.968, 4.548,5826
  243,1720.019, 5.051,5826
  244,1724.549, 4.530,5826
  245,1729.299, 4.750,5826
  246,1734.217, 4.918,5826
  247,1739.141, 4.924,5826
  248,1743.817, 4.676,5826
  249,1748.473, 4.656,5826
  250,1753.612, 5.139,5826
  251,1758.061, 4.449,5826
  252,1762.796, 4.735,5826
  253,1767.926, 5.130,5826
  254,1773.004, 5.078,5826
  255,1777.450, 4.446,5826
  256,1782.377, 4.927,5826
  257,1788.438, 6.061,5826
  258,1793.167, 4.729,5826
  259,1798.381, 5.214,5826
  260,1803.595, 5.214,5826
  261,1808.662, 5.067,5826
  262,1813.373, 4.711,5826
  263,1818.300, 4.927,5826
  264,1822.972, 4.672,5826
  265,1827.715, 4.743,5826
  266,1832.290, 4.575,5826
  267,1837.234, 4.944,5826
  268,1841.870, 4.636,5826
  269,1847.029, 5.159,5826
  270,1851.874, 4.845,5826
  271,1856.549, 4.675,5826
  272,1861.313, 4.764,5826
  273,1865.765, 4.452,5826
  274,1870.844, 5.079,5826
  275,1875.671, 4.827,5826
  276,1880.126, 4.455,5826
  277,1885.152, 5.026,5826
  278,1889.824, 4.672,5826
  279,1894.712, 4.888,5826
  280,1899.954, 5.242,5826
  281,1904.521, 4.567,5826
  282,1909.602, 5.081,5826
  283,1913.936, 4.334,5826
  284,1919.040, 5.104,5826
  285,1923.584, 4.544,5826
  286,1928.217, 4.633,5826
  287,1932.776, 4.559,5826
  288,1937.815, 5.039,5826
  289,1942.324, 4.509,5826
  290,1947.309, 4.985,5826
  291,1952.547, 5.238,5826
  292,1957.004, 4.457,5826
  293,1961.575, 4.571,5826
  294,1966.478, 4.903,5826
  295,1971.375, 4.897,5826
  296,1976.114, 4.739,5826
  297,1980.612, 4.498,5826
  298,1985.693, 5.081,5827
  299,1990.241, 4.548,5827
  300,1995.102, 4.861,5827
  301,2000.116, 5.014,5827
  302,2004.767, 4.651,5827
  303,2009.422, 4.655,5827
  304,2014.091, 4.669,5827
  305,2019.122, 5.031,5827
  306,2023.986, 4.864,5827
  307,2028.702, 4.716,5827
  308,2033.379, 4.677,5827
  309,2038.332, 4.953,5827
  310,2043.057, 4.725,5827
  311,2047.986, 4.929,5827
  312,2053.561, 5.575,5827
  313,2058.429, 4.868,5827
  314,2062.998, 4.569,5827
  315,2067.985, 4.987,5827
  316,2072.701, 4.716,5827
  317,2077.218, 4.517,5827
  318,2081.888, 4.670,5827
  319,2086.883, 4.995,5827
  320,2091.687, 4.804,5827
  321,2096.378, 4.691,5827
  322,2101.597, 5.219,5827
  323,2106.095, 4.498,5827
  324,2110.788, 4.693,5827
  325,2115.246, 4.458,5827
  326,2120.573, 5.327,5827
  327,2125.657, 5.084,5827
  328,2130.231, 4.574,5827
  329,2135.119, 4.888,5827
  330,2139.909, 4.790,5827
  331,2144.359, 4.450,5827
  332,2149.512, 5.153,5827
  333,2154.063, 4.551,5827
  334,2158.647, 4.584,5827
  335,2163.381, 4.734,5827
  336,2168.310, 4.929,5827
  337,2172.798, 4.488,5827
  338,2177.658, 4.860,5827
  339,2182.384, 4.726,5827
  340,2187.362, 4.978,5827
  341,2191.925, 4.563,5827
  342,2196.707, 4.782,5827
  343,2201.503, 4.796,5827
  344,2206.105, 4.602,5827
  345,2210.685, 4.580,5827
  346,2215.388, 4.703,5827
  347,2220.167, 4.779,5827
  348,2224.853, 4.686,5827
  349,2229.857, 5.004,5827
  350,2234.817, 4.960,5827
  351,2239.292, 4.475,5827
  352,2243.793, 4.501,5827
  353,2248.373, 4.580,5827
  354,2253.432, 5.059,5827
  355,2257.964, 4.532,5827
  356,2262.594, 4.630,5827
  357,2267.401, 4.807,5827
  358,2272.201, 4.800,5827
  359,2276.776, 4.575,5827
  360,2281.714, 4.938,5827
  361,2286.300, 4.586,5826
  362,2292.132, 5.832,5826
  363,2296.699, 4.567,5826
  364,2302.188, 5.489,5826
  365,2306.969, 4.781,5826
  366,2311.747, 4.778,5826
  367,2316.885, 5.138,5826
  368,2321.333, 4.448,5826
  369,2326.142, 4.809,5826
  370,2330.921, 4.779,5826
  371,2335.881, 4.960,5826
  372,2340.415, 4.534,5826
  373,2344.988, 4.573,5825
  374,2350.067, 5.079,5825
  375,2354.498, 4.431,5825
  376,2359.253, 4.755,5825
  377,2363.886, 4.633,5825
  378,2368.885, 4.999,5825
  379,2373.393, 4.508,5825
  380,2378.195, 4.802,5825
  381,2383.230, 5.035,5825
  382,2387.668, 4.438,5825
  383,2392.284, 4.616,5825
  384,2396.959, 4.675,5825
  385,2401.760, 4.801,5825
  386,2406.445, 4.685,5825
  387,2411.219, 4.774,5825
  388,2415.503, 4.284,5825
  389,2420.515, 5.012,5825
  390,2425.187, 4.672,5825
  391,2429.814, 4.627,5825
  392,2435.024, 5.210,5825
  393,2439.461, 4.437,5825
  394,2444.095, 4.634,5825
  395,2449.089, 4.994,5825
  396,2453.870, 4.781,5825
  397,2458.543, 4.673,5825
  398,2463.149, 4.606,5825
  399,2468.033, 4.884,5825
  400,2472.779, 4.746,5825
  401,2477.158, 4.379,5825
  402,2481.976, 4.818,5825
  403,2486.739, 4.763,5825
  404,2491.308, 4.569,5825
  405,2495.967, 4.659,5825
  406,2501.015, 5.048,5825
  407,2505.339, 4.324,5825
  408,2510.326, 4.987,5825
  409,2514.980, 4.654,5825
  410,2519.884, 4.904,5825
  411,2524.411, 4.527,5825
  412,2529.158, 4.747,5825
  413,2533.871, 4.713,5825
  414,2538.446, 4.575,5825
  415,2543.135, 4.689,5825
  416,2547.858, 4.723,5825
  417,2552.650, 4.792,5825
  418,2557.174, 4.524,5825
  419,2562.052, 4.878,5825
  420,2567.073, 5.021,5825
  421,2571.461, 4.388,5825
  422,2576.066, 4.605,5825
  423,2580.748, 4.682,5825
  424,2586.008, 5.260,5825
  425,2590.158, 4.150,5825
  426,2594.760, 4.602,5825
  427,2599.963, 5.203,5825
  428,2604.625, 4.662,5825
  429,2609.591, 4.966,5825
  430,2614.289, 4.698,5825
  431,2619.143, 4.854,5825
  432,2623.745, 4.602,5825
  433,2628.323, 4.578,5825
  434,2633.455, 5.132,5825
  435,2637.715, 4.260,5825
  436,2642.408, 4.693,5825
  437,2647.211, 4.803,5825
  438,2652.015, 4.804,5825
  439,2656.391, 4.376,5825
  440,2661.423, 5.032,5825
  441,2665.714, 4.291,5825
  442,2670.771, 5.057,5825
  443,2675.312, 4.541,5825
  444,2679.830, 4.518,5825
  445,2684.699, 4.869,5825
  446,2689.424, 4.725,5825
  447,2693.966, 4.542,5825
  448,2698.520, 4.554,5825
  449,2703.301, 4.781,5825
  450,2708.018, 4.717,5825
  451,2712.841, 4.823,5825
  452,2717.841, 5.000,5825
  453,2722.156, 4.315,5825
  454,2726.756, 4.600,5825
  455,2731.259, 4.503,5825
  456,2736.122, 4.863,5825
  457,2740.603, 4.481,5825
  458,2745.544, 4.941,5825
  459,2750.479, 4.935,5825
  460,2754.968, 4.489,5825
  461,2759.587, 4.619,5825
  462,2764.053, 4.466,5825
  463,2769.004, 4.951,5825
  464,2773.579, 4.575,5825
  465,2777.994, 4.415,5825
  466,2782.907, 4.913,5825
  467,2788.706, 5.799,5825
  468,2793.470, 4.764,5825
  469,2798.567, 5.097,5825
  470,2803.802, 5.235,5825
  471,2808.258, 4.456,5825
  472,2813.386, 5.128,5825
  473,2817.990, 4.604,5825
  474,2822.545, 4.555,5825
  475,2826.911, 4.366,5825
  476,2831.708, 4.797,5825
  477,2836.766, 5.058,5825
  478,2841.088, 4.322,5825
  479,2845.875, 4.787,5825
  480,2851.049, 5.174,5825
  481,2855.335, 4.286,5825
  482,2860.008, 4.673,5825
  483,2864.559, 4.551,5825
  484,2869.480, 4.921,5825
  485,2873.883, 4.403,5825
  486,2878.510, 4.627,5825
  487,2883.048, 4.538,5825
  488,2888.133, 5.085,5825
  489,2892.393, 4.260,5825
  490,2897.311, 4.918,5825
  491,2902.182, 4.871,5825
  492,2907.053, 4.871,5825
  493,2911.365, 4.312,5824
  494,2916.020, 4.655,5824
  495,2920.814, 4.794,5824
  496,2925.326, 4.512,5824
  497,2929.851, 4.525,5824
  498,2934.908, 5.057,5824
  499,2939.323, 4.415,5824
  500,2944.140, 4.817,5824
  501,2948.584, 4.444,5824
  502,2953.893, 5.309,5824
  503,2958.217, 4.324,5824
  504,2962.841, 4.624,5822
  505,2967.863, 5.022,5822
  506,2972.155, 4.292,5822
  507,2976.793, 4.638,5822
  508,2981.478, 4.685,5822
  509,2986.098, 4.620,5822
  510,2990.625, 4.527,5822
  511,2995.492, 4.867,5822
  512,3000.789, 5.297,5822
  513,3004.801, 4.012,5822
  514,3009.424, 4.623,5822
  515,3013.934, 4.510,5822
  516,3018.856, 4.922,5822
  517,3023.319, 4.463,5822
  518,3027.900, 4.581,5822
  519,3032.449, 4.549,5822
  520,3037.403, 4.954,5822
  521,3041.899, 4.496,5822
  522,3046.751, 4.852,5822
  523,3051.604, 4.853,5822
  524,3055.980, 4.376,5822
  525,3060.548, 4.568,5822
  526,3065.207, 4.659,5822
  527,3070.058, 4.851,5822
  528,3074.606, 4.548,5822
  529,3079.076, 4.470,5822
  530,3083.841, 4.765,5822
  531,3088.531, 4.690,5822
  532,3093.383, 4.852,5822
  533,3097.749, 4.366,5822
  534,3102.883, 5.134,5822
  535,3107.253, 4.370,5822
  536,3111.740, 4.487,5824
  537,3116.717, 4.977,5824
  538,3121.170, 4.453,5824
  539,3125.718, 4.548,5824
  540,3130.628, 4.910,5824
  541,3135.502, 4.874,5824
  542,3139.971, 4.469,5824
  543,3144.392, 4.421,5824
  544,3149.100, 4.708,5824
  545,3153.830, 4.730,5824
  546,3158.374, 4.544,5824
  547,3162.856, 4.482,5824
  548,3167.706, 4.850,5824
  549,3172.265, 4.559,5824
  550,3176.940, 4.675,5824
  551,3181.576, 4.636,5824
  552,3186.440, 4.864,5824
  553,3190.887, 4.447,5824
  554,3195.269, 4.382,5824
  555,3200.303, 5.034,5824
  556,3204.825, 4.522,5824
  557,3209.352, 4.527,5824
  558,3214.017, 4.665,5824
  559,3218.713, 4.696,5824
  560,3223.178, 4.465,5824
  561,3228.029, 4.851,5824
  562,3232.660, 4.631,5824
  563,3237.385, 4.725,5824
  564,3242.128, 4.743,5824
  565,3246.500, 4.372,5824
  566,3251.426, 4.926,5824
  567,3255.782, 4.356,5824
  568,3260.331, 4.549,5824
  569,3264.996, 4.665,5824
  570,3270.447, 5.451,5824
  571,3274.871, 4.424,5824
  572,3279.965, 5.094,5824
  573,3284.512, 4.547,5824
  574,3289.816, 5.304,5824
  575,3294.409, 4.593,5824
  576,3299.386, 4.977,5824
  577,3303.965, 4.579,5824
  578,3308.584, 4.619,5824
  579,3313.285, 4.701,5824
  580,3318.247, 4.962,5824
  581,3322.683, 4.436,5824
  582,3327.479, 4.796,5824
  583,3331.901, 4.422,5824
  584,3336.877, 4.976,5824
  585,3341.149, 4.272,5824
  586,3345.786, 4.637,5824
  587,3350.578, 4.792,5824
  588,3355.126, 4.548,5824
  589,3359.612, 4.486,5824
  590,3364.353, 4.741,5824
  591,3368.845, 4.492,5824
  592,3373.382, 4.537,5824
  593,3378.275, 4.893,5824
  594,3382.615, 4.340,5824
  595,3387.390, 4.775,5824
  596,3392.103, 4.713,5824
  597,3396.424, 4.321,5824
  598,3401.251, 4.827,5824
  599,3405.764, 4.513,5824
  600,3410.255, 4.491,5824
  601,3414.765, 4.510,5824
  602,3419.618, 4.853,5824
  603,3423.987, 4.369,5824
  604,3428.851, 4.864,5824
  605,3433.766, 4.915,5824
  606,3438.292, 4.526,5824
  607,3442.692, 4.400,5824
  608,3447.350, 4.658,5824
  609,3451.949, 4.599,5824
  610,3456.502, 4.553,5824
  611,3461.037, 4.535,5824
  612,3465.612, 4.575,5824
  613,3470.293, 4.681,5824
  614,3475.065, 4.772,5824
  615,3479.642, 4.577,5824
  616,3484.631, 4.989,5824
  617,3489.093, 4.462,5824
  618,3493.639, 4.546,5824
  619,3498.189, 4.550,5824
  620,3502.949, 4.760,5824
  621,3507.345, 4.396,5824
  622,3512.214, 4.869,5824
  623,3516.953, 4.739,5824
  624,3521.398, 4.445,5824
  625,3525.895, 4.497,5824
  626,3530.399, 4.504,5824
  627,3535.314, 4.915,5824
  628,3539.844, 4.530,5824
  629,3544.229, 4.385,5824
  630,3549.448, 5.219,5824
  631,3553.787, 4.339,5824
  632,3558.651, 4.864,5824
  633,3562.809, 4.158,5824
  634,3567.824, 5.015,5824
  635,3572.211, 4.387,5824
  636,3576.672, 4.461,5824
  637,3581.241, 4.569,5824
  638,3585.985, 4.744,5824
  639,3590.378, 4.393,5824
  640,3595.013, 4.635,5824
  641,3599.847, 4.834,5824
  642,3604.338, 4.491,5824
  643,3608.929, 4.591,5824
  644,3613.845, 4.916,5824
  645,3618.576, 4.731,5824
  646,3622.992, 4.416,5822
  647,3627.624, 4.632,5822
  648,3632.157, 4.533,5822
  649,3636.915, 4.758,5822
  650,3641.394, 4.479,5822
  651,3645.804, 4.410,5822
  652,3650.964, 5.160,5822
  653,3655.483, 4.519,5822
  654,3660.160, 4.677,5822
  655,3664.630, 4.470,5822
  656,3669.501, 4.871,5822
  657,3673.807, 4.306,5822
  658,3678.275, 4.468,5822
  659,3683.110, 4.835,5820
  660,3687.542, 4.432,5820
  661,3691.960, 4.418,5820
  662,3696.414, 4.454,5820
  663,3701.297, 4.883,5820
  664,3705.795, 4.498,5820
  665,3710.434, 4.639,5820
  666,3714.980, 4.546,5820
  667,3719.697, 4.717,5820
  668,3724.131, 4.434,5820
  669,3728.728, 4.597,5820
  670,3733.063, 4.335,5820
  671,3737.697, 4.634,5820
  672,3742.276, 4.579,5820
  673,3746.869, 4.593,5820
  674,3751.534, 4.665,5820
  675,3755.946, 4.412,5819
  676,3760.931, 4.985,5819
  677,3765.226, 4.295,5819
  678,3775.754,10.528,5819
  679,3779.875, 4.121,5819
  680,3784.618, 4.743,5819
  681,3790.168, 5.550,5819
  682,3795.025, 4.857,5819
  683,3800.185, 5.160,5819
  684,3805.081, 4.896,5819
  685,3809.618, 4.537,5819
  686,3814.495, 4.877,5819
  687,3819.477, 4.982,5819
  688,3823.889, 4.412,5819
  689,3828.209, 4.320,5819
  690,3832.757, 4.548,5819
  691,3837.485, 4.728,5820
  692,3842.014, 4.529,5821
  693,3846.621, 4.607,5821
  694,3851.510, 4.889,5821
  695,3855.840, 4.330,5821
  696,3860.252, 4.412,5821
  697,3864.731, 4.479,5821
  698,3869.553, 4.822,5821
  699,3873.909, 4.356,5821
  700,3878.405, 4.496,5821
  701,3882.814, 4.409,5821
  702,3887.679, 4.865,5821
  703,3891.979, 4.300,5821
  704,3896.775, 4.796,5821
  705,3901.468, 4.693,5821
  706,3905.862, 4.394,5821
  707,3910.282, 4.420,5821
  708,3914.784, 4.502,5821
  709,3919.428, 4.644,5821
  710,3923.833, 4.405,5821
  711,3928.371, 4.538,5821
  712,3932.745, 4.374,5821
  713,3937.578, 4.833,5821
  714,3941.988, 4.410,5821
  715,3946.584, 4.596,5821
  716,3951.510, 4.926,5821
  717,3955.810, 4.300,5821
  718,3960.164, 4.354,5821
  719,3964.680, 4.516,5821
  720,3969.757, 5.077,5821
  721,3973.841, 4.084,5821
  722,3978.435, 4.594,5821
  723,3982.765, 4.330,5821
  724,3987.471, 4.706,5821
  725,3991.717, 4.246,5821
  726,3996.513, 4.796,5821
  727,4001.194, 4.681,5821
  728,4005.688, 4.494,5821
  729,4010.067, 4.379,5821
  730,4014.460, 4.393,5821
  731,4019.388, 4.928,5821
  732,4023.663, 4.275,5821
  733,4028.015, 4.352,5821
  734,4032.521, 4.506,5821
  735,4037.442, 4.921,5821
  736,4041.700, 4.258,5821
  737,4046.462, 4.762,5821
  738,4051.091, 4.629,5821
  739,4055.379, 4.288,5821
  740,4059.831, 4.452,5821
  741,4064.619, 4.788,5821
  742,4069.061, 4.442,5821
  743,4073.424, 4.363,5821
  744,4077.918, 4.494,5821
  745,4082.215, 4.297,5821
  746,4086.957, 4.742,5821
  747,4091.327, 4.370,5821
  748,4095.986, 4.659,5821
  749,4100.596, 4.610,5821
  750,4104.991, 4.395,5821
  751,4109.461, 4.470,5821
  752,4113.897, 4.436,5821
  753,4118.574, 4.677,5821
  754,4123.009, 4.435,5821
  755,4127.605, 4.596,5820
  756,4131.934, 4.329,5820
  757,4136.596, 4.662,5820
  758,4140.870, 4.274,5819
  759,4145.516, 4.646,5819
  760,4150.330, 4.814,5819
  761,4154.657, 4.327,5819
  762,4159.041, 4.384,5819
  763,4163.346, 4.305,5819
  764,4168.373, 5.027,5819
  765,4172.528, 4.155,5819
  766,4176.880, 4.352,5819
  767,4181.308, 4.428,5819
  768,4186.143, 4.835,5819
  769,4190.281, 4.138,5819
  770,4194.996, 4.715,5819
  771,4199.686, 4.690,5819
  772,4204.009, 4.323,5819
  773,4208.244, 4.235,5819
  774,4212.573, 4.329,5819
  775,4217.224, 4.651,5819
  776,4221.527, 4.303,5819
  777,4226.191, 4.664,5819
  778,4230.484, 4.293,5819
  779,4235.179, 4.695,5819
  780,4239.462, 4.283,5819
  781,4243.692, 4.230,5819
  782,4248.304, 4.612,5819
  783,4252.892, 4.588,5819
  784,4257.140, 4.248,5819
  785,4261.433, 4.293,5819
  786,4265.861, 4.428,5819
  787,4270.666, 4.805,5819
  788,4274.957, 4.291,5819
  789,4279.815, 4.858,5819
  790,4284.587, 4.772,5819
  791,4289.490, 4.903,5820
  792,4294.345, 4.855,5821
  793,4299.206, 4.861,5821
  794,4303.572, 4.366,5821
  795,4308.290, 4.718,5821
  796,4312.579, 4.289,5821
  797,4317.376, 4.797,5821
  798,4321.521, 4.145,5821
  799,4326.019, 4.498,5821
  800,4330.597, 4.578,5821
  801,4335.181, 4.584,5821
  802,4339.477, 4.296,5821
  803,4343.612, 4.135,5821
  804,4347.940, 4.328,5821
  805,4352.535, 4.595,5821
  806,4356.782, 4.247,5821
  807,4361.134, 4.352,5821
  808,4366.059, 4.925,5821
  809,4369.990, 3.931,5821
  810,4374.288, 4.298,5821
  811,4379.080, 4.792,5821
  812,4383.870, 4.790,5821
  813,4387.983, 4.113,5821
  814,4392.263, 4.280,5821
  815,4396.603, 4.340,5821
  816,4401.467, 4.864,5821
  817,4405.501, 4.034,5821
  818,4409.920, 4.419,5821
  819,4414.415, 4.495,5821
  820,4418.807, 4.392,5821
  821,4423.103, 4.296,5821
  822,4427.740, 4.637,5821
  823,4432.058, 4.318,5821
  824,4436.730, 4.672,5821
  825,4440.935, 4.205,5821
  826,4445.410, 4.475,5821
  827,4449.997, 4.587,5821
  828,4454.142, 4.145,5821
  829,4458.403, 4.261,5821
  830,4462.900, 4.497,5821
  831,4467.474, 4.574,5821
  832,4471.594, 4.120,5821
  833,4476.055, 4.461,5821
  834,4480.697, 4.642,5821
  835,4485.583, 4.886,5821
  836,4489.794, 4.211,5821
  837,4494.077, 4.283,5821
  838,4498.490, 4.413,5821
  839,4502.965, 4.475,5821
  840,4507.258, 4.293,5821
  841,4511.535, 4.277,5821
  842,4515.817, 4.282,5821
  843,4520.365, 4.548,5821
  844,4524.604, 4.239,5821
  845,4529.203, 4.599,5821
  846,4533.934, 4.731,5821
  847,4537.977, 4.043,5821
  848,4542.274, 4.297,5821
  849,4546.787, 4.513,5821
  850,4551.100, 4.313,5821
  851,4555.249, 4.149,5821
  852,4559.895, 4.646,5821
  853,4564.086, 4.191,5821
  854,4568.888, 4.802,5820
  855,4573.024, 4.136,5819
  856,4577.237, 4.213,5819
  857,4581.469, 4.232,5819
  858,4585.977, 4.508,5819
  859,4590.329, 4.352,5819
  860,4594.595, 4.266,5819
  861,4599.061, 4.466,5819
  862,4603.417, 4.356,5819
  863,4607.691, 4.274,5819
  864,4612.221, 4.530,5819
  865,4616.801, 4.580,5819
  866,4621.155, 4.354,5819
  867,4625.223, 4.068,5819
  868,4629.394, 4.171,5819
  869,4633.908, 4.514,5819
  870,4638.125, 4.217,5819
  871,4642.287, 4.162,5819
  872,4646.668, 4.381,5819
  873,4651.186, 4.518,5819
  874,4655.337, 4.151,5819
  875,4659.847, 4.510,5819
  876,4664.166, 4.319,5819
  877,4668.759, 4.593,5819
